CNTSTUID,GRADE,AGE,ISCEDL,PARED,HISEI,IMMIG,REPEAT,MMINS,LMINS,SMINS,ESCS,UNDREM,METASUM,METASPAM,ICTHOME,ICTSCH,HOMEPOS,CULTPOSS,HEDRES,ICTRES,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,RESILIENCE,MASTGOAL,GCSELFEFF,GCAWARE,INTCULT,PERSPECT,COGFLEX,RESPECT,AWACOM,GLOBMIND,BELONG,BEINGBULLIED,ENTUSE,HOMESCH,USESCH,INTICT,COMPICT,AUTICT,SOIAICT,ICTCLASS,ICTOUTSIDE,WVARSTRR,GENDER,MATH,SCIENCE,READ,TOTALSCORE,"Is_MISCED_5A,6","Is_FISCED_5A,6"
70206603.0,0.0,16.17,ISCED level 3,11.0,36.86,Native,Did not repeat a  grade,120.0,60.0,120.0,-1.7573,-1.64,-1.72,-1.41,6.0,7.0,-2.5789,-0.6167,-3.0862,-1.9299,-0.9523,-0.3673,-0.0424,-0.3253,-0.6576,0.5102,-0.5786,0.1744,-1.9715,0.1222,0.5082,-1.272,-0.6142,0.6012,-2.5375,0.1956,-0.1015,0.4637,0.0501,-0.4347,-0.2567,-1.0206,1.1479,-0.6379,-0.304,-0.4401,-1.1912,2.6335,0.9683,1.4812,4.2444,0.5133,1.3592,-0.0186,0.0537,0.0979,0.5149,0.3701,2.4969,24.0,0,370.7645,322.0286,277.4192,323.4041,0,0
70201611.0,0.0,16.25,ISCED level 3,16.0,71.72,Second-Generation,Did not repeat a  grade,275.0,165.0,550.0,0.8889,1.5,0.59,1.33,7.0,7.0,0.4663,1.7903,1.1793,0.333,1.0294,1.314,0.373,1.5844,1.0346,1.5391,1.1813,0.658,0.0995,-0.5485,0.409,-0.4021,1.2186,0.6012,0.0281,0.7871,-0.6545,0.052,-0.4684,-0.094,1.0612,0.6979,1.6052,-0.2045,0.0305,0.9289,2.0513,1.6797,-0.3184,-0.7823,-0.8773,0.1035,0.0991,-0.0186,-0.7864,0.0979,-0.3389,0.4251,-0.4501,58.0,1,743.1294,715.2721,774.2988,744.2334333333333,1,1
70202957.0,0.0,15.75,ISCED level 3,16.0,75.54,Native,Did not repeat a  grade,180.0,210.0,240.0,1.2801,1.5,0.59,1.33,9.0,4.0,1.114,0.8549,0.031,1.2943,0.6019,0.4394,-0.0424,2.0165,1.0346,1.5391,1.323,0.5665,1.5998,0.1222,0.9065,0.2705,0.2865,0.6012,-1.4117,-0.2047,-0.6545,1.8905,-0.0614,-0.4347,0.5443,0.8831,0.9411,-0.085,0.208,-0.4401,-0.1577,0.291,-0.5878,-0.7823,0.2974,0.359,0.1033,2.6186,0.0537,-0.776,0.5149,-0.2905,0.4678,28.0,1,557.4161,540.0976000000002,637.5842,578.3659666666667,0,1
70201722.0,0.0,15.83,ISCED level 3,13.0,71.72,Native,Did not repeat a  grade,175.0,210.0,210.0,0.3156,-0.94,-0.95,0.42,7.0,2.0,-0.3201,-0.2224,1.1793,-0.3918,-0.4003,1.314,1.0067,2.0165,1.0346,2.0871,2.0073,0.9278,-0.1162,-0.5485,-0.0697,0.7192,0.6912,-0.9391,1.0844,0.1956,1.8164,-0.687,-0.0614,0.1123,-0.4152,-0.7125,0.2865,-0.085,0.2165,-0.4401,0.1833,-0.0287,-0.3184,0.2907,0.7604,0.7802,1.4008,0.3071,0.0537,0.0979,0.5149,0.3701,0.2858,64.0,1,402.4842,402.546,395.685,400.2384,0,0
70201985.0,0.0,16.0,ISCED level 3,16.0,72.94,Native,Did not repeat a  grade,450.0,270.0,270.0,0.8985,-1.64,-0.95,-0.96,10.0,6.0,0.4418,0.2039,0.0477,0.1251,-0.176,-0.3673,-0.8338,-0.3253,-0.6576,-0.62,-0.5786,-0.2934,-1.4526,0.1222,1.2421,1.6524,-0.6142,-0.4213,1.0844,0.1956,0.6291,1.4083,-0.4684,0.5761,-0.1909,0.5034,1.6052,-0.085,-0.2023,-0.4401,-0.7255,0.4827,-0.9879,1.1211,-0.9501,0.4631,0.3517,-1.29,-0.7289,-0.5023,-0.7345,-1.2188,1.4943,31.0,1,438.274,443.9967,325.7288,402.6665,0,1
70202223.0,0.0,15.33,ISCED level 3,11.0,52.4,First-Generation,Did not repeat a  grade,210.0,245.0,210.0,-0.6611,1.15,0.59,1.33,6.0,7.0,-0.935,-0.8939,-0.8532,-0.6231,0.2621,1.314,-0.7598,0.7743,-0.6576,0.5102,0.5437,0.636,0.9011,-1.3543,0.409,1.2958,1.2186,0.6012,0.4667,-0.2047,-0.6545,0.4637,-0.7829,0.1123,-0.9245,-0.7783,-0.7921,-0.3707,-1.3312,0.5351,-0.9356,0.0845,-0.3184,0.2907,-0.3845,-0.7172,-1.7161,0.8601,-0.6412,0.1142,-0.7345,-0.5374,-1.3048,58.0,1,580.5794,531.6452999999999,559.5205,557.2484,0,0
70204672.0,0.0,16.25,ISCED level 3,11.0,14.64,Native,Did not repeat a  grade,450.0,450.0,405.0,-1.2947,-0.25,0.59,-1.41,11.0,10.0,-0.651,0.4692,-0.4396,-1.1744,-0.9647,1.314,0.3176,-0.3253,-0.6576,-0.62,-0.5786,0.1744,0.7546,0.1222,1.2421,1.6524,0.6912,0.6012,-0.6583,0.1956,-0.1015,0.4637,-0.0614,0.5761,-0.743,-1.7564,0.2865,-0.8702,-0.9926,-1.2781,-0.1577,0.291,-0.3184,-0.7823,-0.5376,0.551,0.4995,-0.749,-0.4589,0.0979,-0.4203,-0.5374,-1.3048,32.0,0,353.79540000000003,387.1316,325.1666000000001,355.3645333333334,0,0
70200086.0,0.0,15.67,ISCED level 3,11.0,43.33,Second-Generation,Did not repeat a  grade,315.0,210.0,525.0,-0.7259,0.1,-0.18,-0.5,8.0,6.0,-0.618,-0.7222,0.031,0.333,0.7843,0.7628,0.1339,-0.696,-1.1847,0.5135,2.0073,-0.2934,-0.9016,-0.5196,0.409,1.0453,2.0378,-1.6004,-1.1534,-0.5707,-0.1982,1.0944,0.8236,0.5761,-0.2423,-0.8317,-0.4604,0.7624,-0.307,0.1662,1.2015,-0.0131,-0.4493,-0.7823,-0.3497,-0.0404,-0.2016,0.8455,0.4219,-0.3173,-0.6551,-0.1802,-1.3048,68.0,1,500.90240000000006,552.1411,542.8655,531.9696666666667,0,0
70204273.0,0.0,16.08,ISCED level 3,13.0,79.49,Native,Did not repeat a  grade,400.0,200.0,440.0,0.7925,1.15,1.36,1.33,8.0,8.0,0.3089,1.3032,-0.1357,0.2272,2.0345,1.314,-0.5066,-0.6555,0.5029,0.2432,0.1941,1.8245,0.2846,-1.0985,-0.0697,0.2705,-0.2309,-0.4213,1.0844,1.2643,1.1448,0.9606,-0.5176,-0.094,0.0724,0.1346,-0.6476,-0.4195,-0.5578,0.1278,0.2266,0.0845,-0.3184,-0.7823,-0.4578,0.272,0.4883,0.2792,-0.3989,0.0979,-0.7345,-0.6098,-0.1617,71.0,1,670.6431,658.1856999999999,645.1501000000001,657.9929666666667,0,0
70206913.0,0.0,16.0,ISCED level 3,11.0,26.8,Native,Did not repeat a  grade,315.0,210.0,210.0,-1.5877,-1.64,-0.57,1.33,5.0,10.0,-2.0696,-1.5545,-3.0862,-1.5276,-0.8179,0.7015,0.6525,0.7743,0.2169,0.5102,0.4572,0.636,-1.7421,-1.1218,-0.1031,0.2705,0.6912,0.6012,0.0083,-0.2047,-0.1015,0.4637,-0.0614,0.9703,0.1904,-1.1516,-0.4982,-0.8702,-0.8312,-1.0356,-0.5122,0.291,-0.445,2.07,0.5515,1.1547,0.7849,-0.0186,0.0537,0.0979,0.5149,2.4394,2.4969,78.0,0,401.9858,428.1388,340.1426,390.08906666666667,0,0
70201236.0,0.0,16.0,ISCED level 3,11.0,43.33,Native,Did not repeat a  grade,480.0,420.0,420.0,-0.392,-1.64,-1.34,0.42,10.0,7.0,0.171,-0.7222,0.0477,0.6901,-1.0963,-0.7857,-1.0202,-1.6391,0.6402,-1.6631,-1.4494,-1.7928,-0.5262,-0.825,0.9899,1.0453,0.6912,-1.5068,1.0844,-0.5229,0.7068,1.8905,-0.4841,0.4317,-0.2302,-0.0549,-0.6041,-0.6379,-1.6677,0.9289,-1.0089,0.291,-0.3184,-0.7823,0.5449,-0.4794,-1.0028,0.3622,1.1228,1.1291,-2.1763,-1.2188,-0.2444,42.0,1,459.4576,427.05009999999993,423.9916999999999,436.8331333333333,0,0
70206631.0,-2.0,15.42,ISCED level 2,16.0,79.49,First-Generation,Did not repeat a  grade,175.0,175.0,175.0,0.9927,0.8,1.36,1.33,11.0,10.0,0.2998,0.0736,0.0477,1.2943,-0.3697,-0.3971,-0.3001,-0.3253,0.6402,-0.0716,0.4572,-0.4141,0.0127,0.1222,0.9065,0.7192,0.6912,0.6012,0.4667,0.4352,-0.1015,-0.1558,0.3858,0.8347,-0.8839,0.1316,-0.1818,-1.0186,0.2165,-0.4401,-0.1577,0.2235,0.165,-0.7823,-0.434,0.174,0.1696,0.2315,1.2754,1.109,0.5149,-0.2254,0.1049,3.0,0,479.7771,449.1152,377.1944,435.3622333333333,0,1
70207038.0,0.0,16.08,ISCED level 3,11.0,73.91,Native,Did not repeat a  grade,315.0,175.0,350.0,0.3146,0.1,1.36,1.33,9.0,8.0,0.3405,1.7903,0.0477,-0.1536,0.4922,-0.4082,-0.3275,0.7743,0.2169,0.0205,-0.1716,0.1744,0.8628,0.6994,-0.524,0.2705,0.8147,0.6012,0.0083,0.4352,1.8164,0.8207,0.3858,1.4751,0.1727,0.1562,0.3964,1.9097,2.1449,0.9289,1.5263,0.8155,2.7249,-0.7823,0.3556,0.362,-0.0688,1.4409,-0.1112,0.5195,-1.1185,-0.5374,1.1913,61.0,1,611.1139999999999,582.7469,598.0319000000001,597.2976,0,0
70205311.0,0.0,16.25,ISCED level 3,16.0,79.49,Native,Did not repeat a  grade,340.0,180.0,500.0,1.4781,0.45,1.36,1.33,10.0,8.0,1.3197,1.7903,1.1793,1.2943,0.5156,1.314,1.8202,0.7743,0.6402,2.0871,2.0073,1.8245,2.6131,1.8839,-0.524,-1.272,2.0378,-0.1855,-0.6583,0.849,1.1448,1.8905,-0.7622,1.8524,1.0867,0.8185,1.6052,1.9097,0.4462,0.9289,-0.0846,0.291,-0.224,0.7703,1.5908,0.6196,0.4549,1.7629,1.1228,1.3545,-0.093,-1.2188,0.9991,61.0,1,614.3356999999999,679.8221,681.8295999999999,658.6624666666665,1,1
70202152.0,0.0,15.83,ISCED level 3,16.0,75.54,Native,Did not repeat a  grade,180.0,180.0,320.0,0.991,-0.6,-1.72,1.33,9.0,6.0,0.4309,-0.6167,0.031,0.0696,-1.3881,-0.5575,-0.5077,-1.6391,-1.58,-0.62,0.1041,-1.6837,-2.7114,-0.6712,-0.0697,-0.5536,-1.9892,0.6012,1.0844,-2.345,-1.0827,0.4637,-0.0614,-0.4347,-0.1856,-0.6806,-2.4881,-3.2053,-0.8312,-1.4721,-0.1577,0.291,-0.9496,-0.7823,-0.3127,-1.6148,-0.0335,0.2809,0.4219,0.1545,-2.1763,-1.2188,-1.3048,46.0,0,590.3209,579.4824000000001,603.0563,590.9532,1,1
70202766.0,0.0,15.67,ISCED level 3,16.0,79.49,First-Generation,Did not repeat a  grade,320.0,280.0,320.0,1.1366,0.45,0.59,1.33,8.0,6.0,0.5128,0.7607,1.1793,-0.044,0.0185,0.6259,0.7198,1.1522,1.0346,0.9325,0.937,0.1744,2.6131,1.8839,-1.8876,-1.272,1.2186,1.3256,0.4667,0.4352,1.8164,1.8905,0.871,1.8524,1.1677,0.9804,1.6052,0.7624,0.4159,0.9289,0.6799,0.7054,2.7249,-0.7823,-0.079,-0.0132,0.0036,0.969,-0.1996,0.1124,-0.1083,-0.1775,0.6698,53.0,1,592.3276999999999,504.0149,561.9723,552.7716333333333,0,1
70202261.0,-1.0,15.83,ISCED level 3,11.0,65.12,First-Generation,Repeated a  grade,300.0,210.0,300.0,0.1383,0.45,0.59,0.42,8.0,4.0,0.443,0.5471,0.0477,0.4826,0.4922,0.7015,-0.5072,0.7743,0.2169,-0.6163,-0.1687,0.1744,0.1478,-0.5485,-0.524,0.2705,0.6912,0.6012,-0.6583,-0.5707,-1.3692,1.1911,0.0156,1.8524,-1.3239,-0.0549,0.2865,0.1686,-0.0511,0.4165,-0.09045,0.291,0.0348,0.2907,0.0892,-0.025,-0.3665,0.8601,-0.9691,-0.8577,-0.6551,-1.2188,-0.3569,15.0,1,629.2534999999999,590.4751,627.4955,615.7413666666666,0,0
70205027.0,0.0,15.33,ISCED level 3,11.0,65.25,First-Generation,Did not repeat a  grade,1080.0,600.0,1080.0,-1.3961,-1.29,0.59,-0.5,4.0,5.0,-1.0163,-0.779,-0.6853,-0.3683,2.0345,1.314,0.7198,1.251,0.5029,0.2464,0.5464,0.2598,-0.1042,0.1222,-0.0697,-0.2888,0.8711,-0.9391,-0.6583,0.1956,-0.772,-0.13,-0.0129,-0.3152,0.1904,-0.5619,-0.4982,-0.4495,0.2165,-0.4401,-0.1577,-0.0131,0.3241,0.2907,0.0884,-0.6648,-0.7238,-0.3135,0.0537,0.4506,-0.5173,-1.2188,-1.3048,21.0,0,693.8264,648.5463,581.9435000000001,641.4387333333334,0,0
70206509.0,0.0,15.75,ISCED level 3,11.0,29.73,First-Generation,Did not repeat a  grade,270.0,450.0,360.0,-0.1151,0.1,-1.72,1.33,9.0,7.0,1.4939,0.6836,1.1793,1.8669,-0.0424,1.314,1.8202,0.7743,0.5029,-0.0042,2.0073,0.1744,-2.7114,0.1222,0.9065,0.8232,2.0378,0.6012,1.0844,0.1956,1.8164,1.8905,0.3611,0.5761,0.1421,0.1562,1.1479,0.6686,0.4256,0.9289,0.7314,0.1993,-0.3184,0.2907,0.1184,-0.0651,-0.007,-0.0186,0.0537,-0.5023,0.5149,0.7079,0.6608,5.0,0,561.0233,559.1001,564.109,561.4108,0,0
70200546.0,0.0,15.5,ISCED level 3,11.0,29.73,Native,Did not repeat a  grade,180.0,160.0,320.0,-0.888,0.1,-1.72,-1.41,10.0,7.0,-0.4162,-0.2665,-0.8532,1.2943,-1.145,0.7628,0.7198,2.0165,1.0346,0.2751,0.5464,1.8245,-0.1542,-0.5485,1.0145,0.7192,0.0158,-0.1855,0.0083,0.3709,0.0273,-0.3799,-0.4684,0.1123,-1.088,-0.954,-0.4982,0.1686,-1.2212,-0.4401,-0.7566,0.291,-0.8371,-0.7823,-0.3644,1.1547,0.0399,1.4096,-0.4808,-0.3623,2.3635,0.0385,-0.6237,35.0,1,533.7639000000001,487.15170000000006,536.2534,519.0563333333334,0,0
70205859.0,0.0,16.0,ISCED level 3,6.0,29.81,Native,Did not repeat a  grade,90.0,120.0,120.0,-2.1916,-0.25,-0.57,-0.5,6.0,5.0,-1.0062,-0.0189,1.1793,-1.146,-0.0424,1.314,1.8202,0.7743,1.0346,0.5102,0.7368,1.8245,-1.3214,-1.3543,0.409,1.0558,0.6912,1.6762,1.0844,0.1956,1.8164,0.4637,1.6219,1.8524,-0.1096,-0.3973,1.0676,1.1945,2.1449,0.9289,0.9199,2.6335,0.8801,-0.7823,-0.6686,0.0654,-1.7161,0.0193,0.9868,2.0258,0.9692,-1.2188,-0.1728,4.0,0,574.7092,513.8707,550.1182,546.2327,0,0
70205071.0,0.0,16.25,ISCED level 3,11.0,73.91,Native,Did not repeat a  grade,280.0,200.0,240.0,0.3055,1.15,-0.18,-0.5,9.0,7.0,0.3191,0.2456,0.031,0.333,0.6019,-1.1481,-1.3309,-0.3253,-0.6576,0.0205,-0.2644,0.5665,0.8628,-0.825,0.9065,1.2958,0.6912,-0.5107,0.0281,-0.0326,0.5693,1.4083,-0.8579,-0.8444,-0.1794,0.3642,0.1466,-0.6379,-1.3645,-1.7255,-0.6048,-0.2912,-0.9351,-0.7823,-0.1569,-0.0408,0.3172,-0.3735,-1.5768,-0.9167,-0.7105,-1.2188,-0.0801,18.0,1,502.2732,457.7774,515.0738,491.7081333333333,0,0
70205980.0,0.0,15.42,ISCED level 3,11.0,52.57,Native,Did not repeat a  grade,350.0,350.0,350.0,-0.6928,1.5,0.59,-0.96,7.0,4.0,-0.8469,-0.2224,0.0477,-0.94,-1.0233,1.314,0.7198,0.4755,-0.6439,-0.9225,0.7397,0.1744,-1.7421,-1.2042,-0.556,1.1904,0.9636,1.6762,1.0844,-0.2661,0.487,1.0944,0.4793,1.4751,0.2933,-0.3866,1.6052,0.4144,-1.0402,0.9289,0.4501,0.3046,-0.3427,0.2907,-0.514,-0.0035,-0.7238,0.6936,-0.3129,1.1291,0.1166,-1.0384,0.2858,23.0,1,501.3548,482.5131,464.0960000000001,482.6546333333334,0,0
70205528.0,0.0,15.92,ISCED level 3,13.0,57.64,First-Generation,Did not repeat a  grade,220.0,275.0,220.0,0.7982,-0.94,-0.57,-0.96,9.0,7.0,1.2728,1.3032,1.1793,1.8669,-0.3231,1.3411,-0.2546,0.7743,-1.3889,0.5102,-0.5786,0.1744,2.6131,1.8839,-0.524,-1.272,2.0378,-2.1428,0.4667,-2.345,1.8164,-0.13,1.1497,1.8524,0.273,0.8818,0.4554,0.7624,1.4543,0.5351,1.2465,-0.5293,-0.8815,2.9705,0.3001,-1.3055,-0.087,-0.3735,0.6647,-0.2683,0.7595,-1.2188,-1.3048,19.0,1,559.294,562.4003,532.0918,551.2620333333333,0,0
70201606.0,0.0,15.58,ISCED level 3,11.0,52.4,Native,Did not repeat a  grade,200.0,200.0,200.0,-0.8267,0.8,0.98,0.42,7.0,6.0,-0.7306,-1.8518,1.1793,0.3692,0.5156,1.314,0.7198,0.7743,0.2169,0.1526,1.1813,1.3209,0.2846,1.8839,-1.126,-0.2888,1.4734,1.0891,0.4667,0.992,0.0273,1.8905,0.4269,0.3468,0.4595,-0.1696,-0.2031,-0.059,0.3169,-0.0965,0.9677,-0.673,-0.3184,0.2907,0.4772,-0.1363,0.3544,0.1601,-0.5989,0.0348,0.2876,-0.5374,-0.6815,26.0,0,605.7837,599.7225,603.4166,602.9742666666666,0,0
70201378.0,0.0,15.42,ISCED level 3,16.0,75.54,Native,Did not repeat a  grade,360.0,225.0,360.0,1.0235,-1.64,-1.72,-0.96,10.0,8.0,0.5075,-0.4563,1.1793,0.7063,-0.3031,-1.1481,-1.0988,0.7743,1.0346,-0.2654,0.4572,0.1744,0.1372,0.1919,1.0145,0.8232,2.0378,-0.1855,-2.0711,-0.2661,-0.6545,0.3335,2.3693,0.3133,0.4147,1.5926,0.6646,0.879,2.0778,0.9289,2.0513,0.7733,0.9303,-0.7823,2.4618,2.0014,1.6817,1.1337,0.916,2.0258,2.3635,0.3701,0.2858,70.0,0,589.3966,570.1179999999998,515.4587000000001,558.3244333333333,1,1
70206763.0,0.0,16.0,ISCED level 3,13.0,44.08,Native,Did not repeat a  grade,330.0,180.0,360.0,-1.1166,0.1,0.59,0.42,7.0,6.0,-2.0007,-0.2665,-1.5528,-1.555,-1.0963,-0.2023,-2.9425,-1.6391,-0.6576,-0.2232,-0.4677,-1.5524,1.2316,0.1222,-0.0697,0.2705,1.4734,-0.9391,-0.6583,-0.2661,-0.1015,0.4637,-0.8109,0.3468,0.6656,-0.0549,0.1712,0.3799,0.4613,0.4165,0.8961,-0.3066,-0.7587,1.1211,0.4983,-0.2784,-0.0561,0.3213,0.0537,0.0979,0.1051,-1.2188,0.6662,77.0,1,661.3979999999999,635.9852999999999,658.1064,651.8298999999998,0,0
70203465.0,0.0,15.58,ISCED level 3,13.0,43.33,Native,Did not repeat a  grade,300.0,240.0,240.0,-0.5059,-0.25,0.59,1.33,9.0,6.0,-1.0452,-1.2659,-0.5012,-0.94,-0.0424,1.314,1.8202,0.7743,-0.6576,0.5102,0.4572,1.2662,-0.7553,0.1222,0.409,0.2705,0.6912,0.6012,-0.6583,0.1956,1.1448,1.8905,0.7728,0.0337,0.1904,-0.0549,-1.1452,0.922,0.5013,-0.4401,-0.1577,-0.9228,-0.3184,1.5082,0.543,1.1547,1.3793,-0.0186,0.0537,0.0979,0.5149,0.3701,1.1397,26.0,0,585.7159,601.8372,603.6661,597.0730666666667,0,0
70203562.0,0.0,16.17,ISCED level 3,16.0,75.67,First-Generation,Did not repeat a  grade,165.0,275.0,165.0,0.2808,-0.25,0.59,-1.41,9.0,6.0,-0.5869,0.5471,0.0477,-1.146,2.0345,1.314,1.8202,1.1522,-0.6576,0.4798,0.937,1.3209,0.5801,0.1222,1.2658,0.8232,-0.1532,0.6012,0.4667,-0.733,-0.1015,-0.13,-0.4684,0.3133,-0.4609,0.2774,1.0676,-0.6379,-0.8312,0.9289,-0.1577,0.291,-0.3184,-0.7823,0.1671,0.7263,0.6221,-0.0186,-0.5067,0.0979,-0.0411,0.3701,1.1397,55.0,1,539.1987000000001,461.0077000000001,414.9657,471.7240333333334,0,1
70201779.0,0.0,15.5,ISCED level 3,16.0,75.13,Native,Did not repeat a  grade,175.0,175.0,350.0,0.9647,1.5,0.59,1.33,7.0,7.0,0.451,0.2039,1.1793,0.3812,0.8946,1.314,0.286,1.5844,1.0346,-2.3003,2.0073,1.1908,0.9683,1.0657,-0.0362,-1.272,0.9011,1.6762,1.0844,2.0054,0.5693,1.4083,-0.115,1.4751,2.3535,0.4636,0.6707,0.4144,0.3579,0.4165,2.0513,0.5436,-1.0013,2.4122,-0.9562,-1.4899,-0.3482,1.1337,0.8404,1.0484,-1.3642,0.0498,-0.3612,51.0,0,647.393,619.3034,680.6345000000001,649.1103,0,1
70203136.0,0.0,16.08,ISCED level 3,11.0,75.13,Native,Did not repeat a  grade,275.0,220.0,440.0,0.1513,1.5,0.59,1.33,7.0,6.0,0.0442,-0.3253,0.031,0.6901,0.0953,0.7015,0.4301,-0.3253,-0.6576,-0.732,0.4572,0.9276,0.0127,-0.825,0.409,0.2705,0.6912,0.6012,1.0844,0.571,0.0273,0.8794,-0.0328,0.9703,-0.685,-0.9364,0.2865,-0.2349,-0.4576,0.9289,0.2266,0.8155,-0.3184,0.2907,-0.0493,-0.3181,0.1312,0.747,-0.2113,0.0979,-0.437,-0.5374,-1.3048,27.0,0,663.0477999999999,602.4168999999999,602.7709000000001,622.7452,0,0
70201414.0,0.0,15.58,ISCED level 3,16.0,75.13,Second-Generation,Did not repeat a  grade,225.0,225.0,200.0,1.5435,0.1,0.21,0.42,8.0,7.0,1.7974,1.7903,0.031,1.8669,-2.7124,0.2048,-0.0424,0.5121,-2.4468,0.2464,0.4572,0.1744,-0.1119,1.8839,2.7752,3.0064,-1.9892,0.6012,0.0083,0.1956,0.0273,0.4637,-0.0614,0.3468,0.1708,-0.0549,0.2865,0.1686,-0.0511,0.9289,-0.09045,-0.5037,-0.3184,0.8233,-0.0097,0.08295,0.1284,0.1427,0.0537,0.0979,0.1419,-0.5146,0.2316,70.0,0,536.7233,424.2878,467.4493,476.15346666666665,1,1
70206467.0,-1.0,15.42,ISCED level 3,13.0,65.25,Native,Did not repeat a  grade,240.0,240.0,240.0,-0.9044,0.1,0.59,-1.41,5.0,8.0,-0.8015,-0.7222,1.1793,-0.94,-2.7124,-0.3673,-0.3001,-0.3253,-0.6576,-0.62,-0.5786,0.1744,-0.2704,-0.849,0.9065,1.0453,-0.6142,-0.9391,1.0844,-0.5707,1.8164,0.4637,-0.0614,0.5761,-2.7142,-2.0042,-1.2347,-1.2539,-1.3116,-1.4721,-0.1577,-0.5344,-0.6659,-0.7823,-0.0097,0.08295,0.1284,0.1427,0.0537,0.0979,0.1419,-0.5146,0.2316,55.0,1,387.2814,365.5077,354.5686,369.1192333333333,0,0
70206232.0,-1.0,16.17,ISCED level 3,16.0,27.57,First-Generation,Repeated a  grade,300.0,210.0,300.0,0.1077,0.1,-0.57,-0.96,8.0,9.0,0.6829,1.3032,1.1793,-0.044,2.0345,1.314,1.8202,0.5121,-1.5824,-2.3003,-2.2652,-2.2177,1.1914,-0.4419,1.2421,2.0692,-1.9892,-0.9391,1.0844,-2.345,-0.772,-0.13,0.4392,0.5761,-0.2567,1.0357,1.6052,0.1686,-0.4526,-2.1921,-0.4506,-0.4629,-0.9486,-0.7823,-0.5689,0.4758,0.2571,-0.5354,-0.4589,-0.9651,-0.2162,0.4466,0.2858,55.0,1,482.2495,368.7416,361.5251,404.1720666666667,1,1
70206696.0,0.0,15.83,ISCED level 3,16.0,71.72,Native,Did not repeat a  grade,350.0,175.0,350.0,1.1485,0.8,0.98,1.33,7.0,8.0,0.993,1.7903,1.1793,-0.3918,-0.0013,-0.0348,-0.2546,0.7743,0.6364,-0.0999,0.4572,0.2598,0.2694,-0.5485,-0.0697,0.2705,0.202,0.6012,-0.6583,-0.0326,0.6291,0.052,-0.4684,0.1123,-0.1224,-0.4455,-0.25,0.1686,-0.2074,-0.4401,-0.1577,0.291,-0.0553,0.2907,-0.5426,-0.7955,-0.3105,-0.0186,0.1782,-0.5023,0.2783,-0.1802,0.0876,36.0,1,701.7054,628.3692000000001,640.3388,656.8044666666667,0,1
70200554.0,0.0,16.25,ISCED level 3,11.0,26.8,Native,Did not repeat a  grade,220.0,260.0,240.0,-1.2945,-0.25,-0.18,-0.5,5.0,4.0,-1.2196,-0.7222,-0.6853,-0.8794,2.0345,-1.1481,-1.2475,-1.6391,-0.6576,0.0515,0.4572,0.1744,-0.4556,-2.4403,1.2421,1.6524,-0.6142,-0.9391,-0.6583,-0.5707,-0.1015,0.4637,-0.8386,-1.0266,-0.9477,-1.459,0.2865,0.1686,-0.9332,-0.4401,-0.1577,-0.7825,-0.5665,0.2907,-0.0097,0.08295,0.1284,0.1427,0.0537,0.0979,0.1419,-0.5146,0.2316,48.0,1,490.813,441.5852000000001,433.6449,455.3477,0,0
70202680.0,0.0,15.83,ISCED level 3,13.0,52.4,Native,Did not repeat a  grade,180.0,210.0,210.0,-0.4001,-1.64,-0.18,-0.04,7.0,10.0,-0.9484,-0.7222,-1.6618,-0.112,-0.2639,-0.8998,-1.0988,-0.3253,-0.6576,-0.62,-0.5786,-0.6414,-1.352,-0.4089,-0.0362,1.1904,0.6912,-0.4213,-0.6583,-0.2661,-0.1015,1.1422,-0.4684,0.1123,-0.1856,-1.111,-0.2436,-0.085,-0.2287,-0.4401,-0.1577,0.291,-0.0509,1.8279,-0.3079,-2.2971,-0.5373,-0.0186,0.0537,0.1761,0.5149,-1.2188,-0.8181,79.0,0,403.6687,443.0818,444.5904000000001,430.4469666666667,0,0
70202108.0,0.0,16.17,ISCED level 3,16.0,57.64,First-Generation,Did not repeat a  grade,150.0,225.0,300.0,0.7126,1.5,0.21,0.87,6.0,6.0,0.4622,0.2197,0.0477,-0.3918,0.7745,-0.9828,-0.3893,0.7743,1.0346,0.4105,0.1941,-0.6079,1.1914,1.8839,-0.524,-0.8863,1.1473,1.3256,1.0844,1.1811,0.6291,-0.0005,0.3611,0.7181,1.476,0.3212,-0.0698,1.1945,-0.2807,0.9289,0.5331,-0.2347,0.6818,1.2618,-0.0157,0.5285,0.7652,0.5021,0.6647,1.3886,-0.7297,0.9317,0.9258,57.0,0,653.5062,616.6843,704.2495999999999,658.1466999999999,1,0
