CNTSTUID,EFFORT1,EFFORT2,GRADE,AGE,ISCEDO,PARED,HISEI,MMINS,LMINS,SMINS,TMINS,ESCS,UNDREM,METASUM,METASPAM,ICTHOME,ICTSCH,HOMEPOS,CULTPOSS,HEDRES,WEALTH,ICTRES,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,PERCOMP,PERCOOP,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,RESILIENCE,MASTGOAL,BELONG,BEINGBULLIED,ENTUSE,HOMESCH,USESCH,INTICT,COMPICT,AUTICT,SOIAICT,ICTCLASS,ICTOUTSIDE,WVARSTRR,GENDER,MATH,SCIENCE,READ,TOTALSCORE,"Is_MISCED_5A,6","Is_FISCED_5A,6"
39204999.0,10.0,10.0,0.0,15.58,General,12.0,43.85,250.0,200.0,165.0,1550.0,-0.8804,0.45,0.21,-0.04,7.0,3.0,-1.0065,-0.7076,-0.1357,-1.2684,-1.1421,0.361,1.314,-0.0424,-0.6555,1.0346,2.0871,-0.2671,-0.3689,0.5915,0.8552,1.3688,-0.8863,-0.6142,0.6012,0.0281,-1.1309,0.487,1.0109,0.8679,0.1869,-1.2439,0.4449,0.7289,1.2618,-0.1618,-2.2971,-1.7161,-0.5081,-1.0485,-0.8348,-1.2382,0.2569,-1.3048,45.0,0,563.6878999999999,624.9986000000001,574.5894999999999,587.7586666666667,0,0
39200069.0,6.0,8.0,0.0,15.58,General,16.0,51.56,200.0,200.0,150.0,1650.0,0.172,-0.6,-1.72,-0.96,10.0,6.0,-0.382,-0.7284,-0.1357,-0.2715,-0.1951,-0.4667,0.2384,1.8202,0.7743,1.0346,2.0871,2.0073,-1.6144,0.3765,-1.0985,-0.0697,0.2705,-0.6142,-0.2119,1.0844,-0.2661,-0.1015,1.8905,0.2621,0.7301,0.0972,1.8524,-0.1769,-0.7823,1.0559,0.2772,0.3381,1.1572,0.9165,1.1291,2.3635,-0.8491,-0.6815,5.0,0,418.8445,434.33,432.6337,428.6027333333333,0,1
39201691.0,6.0,10.0,0.0,16.25,Vocational,14.0,49.48,200.0,150.0,250.0,1500.0,0.4985,0.45,0.98,1.33,8.0,4.0,1.0513,1.6676,0.1806,0.4309,-0.2207,2.0345,0.6259,0.5845,0.9044,-0.6576,-1.7115,0.7368,0.701,2.0787,-0.4089,0.5371,-0.8863,2.0378,1.6762,1.0844,1.1811,0.1187,0.052,1.7411,0.7301,-0.4455,1.1969,0.4581,0.1462,-0.6074,-0.3698,-0.4251,-0.1642,-1.0084,1.2991,1.0919,-1.2188,0.0731,64.0,0,572.8665,604.4290000000001,599.3040000000001,592.1998333333335,0,0
39206125.0,1.0,10.0,0.0,16.25,General,16.0,68.7,250.0,200.0,150.0,1500.0,-0.1904,-1.64,-1.72,-1.41,2.0,2.0,-2.0102,-1.0717,-0.9779,-2.4742,-2.5225,2.0345,-0.2023,-0.0424,-1.1311,-1.1847,0.5102,0.4572,-1.0346,0.8628,-0.4089,0.0755,1.0453,-1.9892,-2.1428,-0.6583,-0.5707,-0.6545,-0.4342,0.2621,1.2386,-0.0614,-0.4347,-3.2367,-0.7823,-0.4857,-1.4552,-1.7161,0.4919,-0.1112,0.7661,0.7595,0.6064,-1.3048,29.0,0,568.3860000000001,564.7092,508.9257,547.3403,1,1
39206075.0,1.0,10.0,0.0,15.67,Vocational,12.0,51.56,250.0,200.0,165.0,1600.0,0.3859,0.1,-0.57,1.33,10.0,4.0,1.8228,1.6676,1.1793,1.044,1.9985,-0.0424,1.314,1.8202,0.7743,-0.6576,2.0871,0.4572,0.1744,2.0787,1.8839,-0.0362,0.2705,0.6912,-0.9391,-1.1534,-2.345,-1.154,-1.1597,-1.1437,-0.5928,-0.5176,-0.7637,-0.2194,-0.7823,0.9562,-1.0423,-1.7161,1.1787,0.0537,0.0979,0.5149,-1.2188,-1.3048,30.0,0,466.9451000000001,439.0548,411.1467,439.0488666666667,0,1
39204031.0,7.0,9.0,0.0,16.08,General,12.0,62.39,350.0,350.0,300.0,2250.0,-0.1312,0.8,1.36,1.33,10.0,7.0,-0.0709,-1.3687,-0.6853,0.3558,0.0388,1.0832,1.314,0.3737,0.5121,1.0346,0.7904,0.1915,1.8245,0.8628,0.8214,0.409,0.2705,-0.6142,0.9995,0.4667,0.1956,-0.6545,0.4637,-0.9827,1.2386,-0.0614,-0.094,0.6678,0.2907,-0.0177,-1.5898,-1.6992,0.5067,-0.4808,-0.3623,0.5149,-1.2188,-1.3048,56.0,0,592.3947000000001,591.8064999999999,613.6278,599.2763333333334,0,0
39203364.0,10.0,10.0,0.0,15.67,General,12.0,39.02,200.0,200.0,150.0,1500.0,-0.8645,0.45,0.21,1.33,9.0,6.0,-0.7515,-0.7284,-1.0527,-0.2734,-0.7874,0.9134,-0.4377,1.1049,-1.6391,1.0346,0.7904,0.4572,-0.2934,-0.2406,-0.4419,0.5082,-0.5536,-0.6142,0.6012,1.0844,0.2653,1.8164,0.8794,1.1963,0.1869,-0.7622,-0.6331,-0.0358,-0.7823,-0.651,-0.8102,-1.7161,0.0968,-0.9457,-0.3623,-1.6386,-1.2188,-1.3048,76.0,1,443.9229,471.5358,478.0285,464.49573333333336,0,0
39201666.0,10.0,10.0,0.0,15.75,Vocational,12.0,76.24,150.0,100.0,150.0,1500.0,-0.353,0.8,0.98,1.33,9.0,0.0,-1.2186,-1.3687,-1.3835,-0.9654,-1.1421,-0.2429,1.314,0.7198,-0.3253,-1.2947,0.1494,-0.4771,-0.8547,1.3468,0.8214,-0.524,-0.2888,-1.2276,-0.9391,-2.5375,-0.2047,0.487,1.0671,-2.1464,-2.0719,-1.8953,-0.4347,-0.8428,-0.7823,1.0293,-2.2971,-1.1598,2.6186,1.9637,2.0258,-0.7461,0.6142,-1.3048,78.0,0,598.4988000000001,588.2991,556.0657,580.9545333333333,0,0
39205614.0,8.0,10.0,0.0,15.92,General,12.0,43.33,200.0,200.0,100.0,1500.0,-0.2044,1.15,1.36,0.42,10.0,3.0,0.6142,-0.5278,0.6763,0.6922,0.2678,1.3671,0.0079,0.8667,-1.1311,1.0346,0.2464,0.3669,0.3684,-0.4389,-0.825,0.5082,0.2705,-0.6142,0.6012,1.0844,0.1956,-0.7233,0.4637,-0.6723,-1.4539,-1.0352,-0.2151,0.6678,-0.7823,-0.5761,-1.6148,-1.7161,-0.5354,-0.8885,-0.5023,0.3026,-1.2188,-1.3048,32.0,0,459.1196,511.4979,484.7278,485.1151,0,0
39202066.0,10.0,10.0,0.0,15.67,General,12.0,26.64,250.0,200.0,100.0,1800.0,-1.516,-0.94,-0.57,-1.41,6.0,2.0,-1.7336,-1.0717,-1.7257,-1.2666,-1.1421,0.802,-0.9734,-1.2475,2.0165,1.0346,-0.2232,0.836,-0.8261,-0.4466,-2.4403,0.5371,3.0064,0.202,0.6012,0.0042,-1.5513,0.5693,0.052,-0.0193,-1.3959,-1.2944,0.3133,-0.5015,-0.7823,-0.6134,-0.7862,-1.7161,-0.5081,-1.8907,-1.4776,-1.2382,0.0845,-1.3048,62.0,0,543.8789,551.4621,523.1836000000001,539.5082,0,0
39205959.0,7.0,9.0,0.0,15.92,Vocational,16.0,51.56,300.0,250.0,150.0,2000.0,-0.8094,1.5,-1.72,-0.04,5.0,8.0,-1.5643,-1.8511,-1.0527,-1.1894,-1.4409,0.396,-0.1719,-0.8338,-0.3253,1.0346,0.2751,-0.6894,0.3684,-0.2891,-2.4403,1.6541,3.0064,0.2865,1.6762,0.4667,-1.7009,-0.772,0.4637,-0.9827,0.7301,-0.5676,1.3357,-0.0568,-0.7823,-0.5784,-1.1153,-1.7161,-0.9443,-1.3434,-0.7985,-0.9291,-1.2188,-0.4809,55.0,1,558.075,571.1061,501.3326,543.5045666666666,1,0
39201132.0,9.0,10.0,0.0,15.92,General,16.0,75.13,200.0,200.0,300.0,1600.0,0.9014,1.15,-0.18,0.42,9.0,1.0,0.2804,0.3806,1.1793,-0.2151,0.5296,2.0345,0.039,-0.346,-0.8111,0.3622,0.1494,-0.1716,0.6797,0.5572,-1.3543,0.9315,-0.0545,-0.043,1.2992,0.4626,-0.2047,-1.4475,-0.0576,-1.7389,-1.0387,-3.1675,-0.6331,-0.7844,0.2907,-0.5531,-0.2715,-1.7161,-0.9289,0.5555,0.4719,-0.4125,-1.2188,-1.3048,8.0,0,651.5491999999999,607.2341,575.2734,611.3522333333334,0,1
39201491.0,5.0,6.0,0.0,15.75,General,16.0,25.45,200.0,200.0,200.0,1750.0,-0.6695,-1.64,-1.72,-1.41,5.0,1.0,-1.1951,-1.8511,-0.1357,-1.0261,-1.0671,-0.0424,-0.2023,-0.0424,0.7743,-0.6576,0.5102,0.4572,0.1744,0.1372,-1.0985,1.2421,1.6524,0.6912,0.6012,-1.6139,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,-0.4347,-1.186,-0.7823,-1.7912,-1.6148,-1.7161,-2.0492,-2.6033,0.0979,-0.6261,-1.2188,-1.3048,42.0,0,494.7048,416.0401,318.6448,409.79656666666665,1,0
39203604.0,9.0,9.0,0.0,15.92,Vocational,12.0,65.12,150.0,100.0,100.0,2150.0,0.0048,0.45,0.59,-0.5,9.0,9.0,0.1276,0.1467,-0.6853,0.0139,-0.7874,0.871,0.4394,-0.2996,-0.1625,-0.6576,0.0205,0.4546,-1.0615,0.0293,-1.0985,0.9065,0.7192,-1.0299,1.6762,1.0844,0.7871,0.0273,0.9109,0.9759,0.1869,-1.2865,-1.3162,-0.5719,-0.7823,0.5232,-2.2971,-1.7161,1.1787,-0.4808,1.2991,-0.722,-1.2188,-1.3048,34.0,1,547.0194,558.7597,528.4424,544.7405,0,0
39202669.0,8.0,10.0,0.0,15.83,General,12.0,40.54,300.0,200.0,200.0,1500.0,-0.5728,-0.94,0.98,1.33,9.0,7.0,-0.1307,-0.3783,1.1793,-0.5076,0.0124,1.4424,1.314,0.7198,-0.3792,1.0346,0.5135,-0.0818,1.8245,2.6131,-0.4089,-0.0362,-1.272,-0.6142,1.6762,1.0844,0.4352,0.9982,-0.0288,1.7411,1.2386,0.4021,0.3468,1.4685,0.7703,0.3474,-1.2845,-0.4011,0.2792,-0.8494,0.463,0.2876,0.0385,-0.5494,30.0,1,579.8659,615.5985000000001,643.6325,613.0323,0,0
39201005.0,5.0,10.0,0.0,15.83,General,16.0,28.48,150.0,150.0,150.0,1500.0,-0.5632,0.8,1.36,-0.04,8.0,0.0,-1.0803,-0.9793,-1.3835,-0.7855,-1.4134,2.0345,-0.2023,0.0054,-1.6391,-0.6576,-0.62,2.0073,-0.8687,-0.1542,-1.0985,0.9065,0.9672,-0.6142,0.6012,1.0844,-0.9372,-0.1015,-0.687,0.2621,0.7301,-1.0183,0.5761,-0.6659,-0.7823,-0.4903,-2.2971,-1.7161,-0.7243,-0.9457,-2.4146,-1.5886,-1.2188,-1.3048,13.0,0,479.1505000000001,453.7324,369.502,434.1283000000001,1,1
39200337.0,10.0,10.0,0.0,15.58,General,14.0,47.83,350.0,150.0,250.0,2200.0,0.1155,-1.64,-1.72,0.42,7.0,10.0,0.2205,-1.0717,1.1793,0.6142,0.5296,2.0345,-1.6637,-2.9425,-1.6391,-1.2947,-2.3003,-2.2652,-2.2177,-1.9715,-2.4403,-1.8876,3.0064,-0.6142,0.6012,1.0844,-0.9792,1.1448,-0.13,-0.6723,1.2386,-3.1675,-2.5252,0.1554,-0.7823,-1.567,-2.2971,-1.7161,-1.8769,-2.0084,-1.0409,-0.8425,-1.2188,-1.3048,5.0,0,407.7441,406.351,348.9906,387.6952333333333,0,1
39201937.0,8.0,8.0,0.0,16.0,General,16.0,51.56,200.0,200.0,200.0,1800.0,0.9562,-0.25,0.21,-1.41,10.0,5.0,0.1368,-0.3163,-0.1357,0.4405,-0.3837,2.0345,1.314,1.8202,1.1225,1.0346,2.0871,2.0073,1.8245,0.3568,-1.1806,0.409,1.2958,0.6912,1.0891,1.0844,2.0054,1.8164,-0.4342,1.1963,0.1869,0.4558,1.3357,0.9683,-0.7823,-0.305,0.0058,-0.3758,-0.0186,-0.9457,-0.9806,-0.7345,-0.6098,-1.3048,70.0,1,487.825,449.4838000000001,404.89,447.3996,0,1
39202680.0,7.0,9.0,0.0,15.58,Vocational,12.0,51.56,150.0,100.0,100.0,1500.0,-0.8323,0.1,-1.72,1.33,10.0,8.0,-0.0033,-0.2028,-1.2862,0.5102,0.318,0.3529,0.039,-0.2546,-1.1311,-0.6576,0.5102,0.4572,-1.0615,0.0127,-0.4089,-0.0697,0.2705,-0.6142,-0.9391,1.0844,0.1956,-0.772,0.4637,-0.9827,-0.5928,-1.3068,-0.4347,-0.4415,-0.7823,0.2453,-0.8832,-0.1533,-0.6385,-0.7467,-0.3623,-0.6261,-0.5142,-1.3048,78.0,0,561.7279000000001,586.5872,535.4014,561.2388333333333,0,0
39204155.0,5.0,9.0,0.0,15.83,Vocational,12.0,74.66,300.0,150.0,100.0,1500.0,0.3258,1.5,-0.18,1.33,9.0,8.0,0.4565,0.2036,1.1793,-0.1706,0.2338,1.3671,-0.5973,-0.2546,-1.6391,0.2169,-0.2336,-0.5786,-0.3689,2.6131,1.2374,-1.8876,-1.272,-1.9892,-0.9391,1.0844,-2.345,-1.6692,1.8905,-2.1464,-1.8489,-1.0881,-1.3162,-1.1568,0.7703,0.8855,-1.6067,-0.4959,0.5946,-0.4583,-0.0016,0.2783,-1.2188,-1.3048,50.0,0,591.5485999999999,650.3652,583.7287,608.5474999999999,0,0
39202290.0,6.0,10.0,0.0,15.67,General,12.0,50.9,200.0,150.0,100.0,1800.0,-0.3465,-0.25,-1.72,-0.96,11.0,4.0,-0.0624,-0.7679,-0.1357,0.0595,0.318,2.0345,-0.2023,-0.0424,0.3993,-0.6576,-0.3644,0.4572,-1.0615,-0.1441,-1.8008,0.9065,0.2705,-0.6142,-0.9391,1.0844,-0.2661,-0.1015,0.4637,0.2621,0.1038,-0.0614,-0.4347,-0.7814,-0.7823,-0.6464,-2.2971,-1.7161,-1.5702,-2.6033,-2.5144,-2.1763,-1.2188,-1.3048,79.0,1,510.85780000000005,471.7108000000001,401.9914,461.52,0,0
39205003.0,3.0,2.0,0.0,15.42,Vocational,14.0,51.56,250.0,200.0,165.0,1600.0,-0.078,0.45,0.21,0.42,8.0,4.0,-0.2856,-0.5278,-0.6853,-0.6097,-0.73,-0.8457,-2.7106,-2.9425,-1.6391,-0.6576,-2.3003,-2.2652,-2.2177,0.2179,-0.7391,0.5371,0.2705,-0.6142,0.6012,0.4626,-0.2661,-0.1015,0.4637,-0.6723,-0.3236,-0.8109,-0.4347,-0.2194,-0.7823,0.8331,-1.0423,-1.7161,-0.3735,-0.9457,-0.2683,-0.5464,-1.2188,-1.3048,46.0,0,472.9164,389.6483999999999,290.1485,384.2377666666666,0,1
39201225.0,8.0,8.0,0.0,15.58,Vocational,16.0,70.5,150.0,200.0,100.0,1500.0,0.5567,0.45,-0.57,0.42,8.0,5.0,-0.3257,-0.7284,-0.1357,-0.2659,-0.0788,0.3529,0.7628,-0.0424,-0.3253,-0.6576,0.2783,-0.0791,-0.6079,2.6131,1.2374,-1.8876,0.2705,-0.6142,0.6012,1.0844,0.849,1.8164,1.8905,1.348,-0.5928,-0.0614,0.5761,-1.0499,0.7703,-0.1381,0.1776,-0.0963,-0.7616,-1.0088,-0.6181,-1.1106,0.8655,0.2119,37.0,1,461.12160000000006,592.7057,506.616,520.1477666666666,1,1
39200153.0,3.0,8.0,0.0,16.25,Vocational,16.0,43.19,150.0,200.0,100.0,1500.0,-0.0844,1.15,0.98,0.42,9.0,6.0,-0.6112,-0.5468,-0.1357,-0.6509,-0.7874,0.9639,-2.1621,0.2649,-1.6391,0.6402,-0.1345,-0.9319,-2.2177,0.5935,-1.3776,0.3787,-1.272,-0.043,0.6012,0.443,1.2643,1.1448,0.4637,0.2621,-0.5928,-0.4836,-0.4347,0.6818,-0.7823,-0.1255,-1.2112,-0.1526,-0.7252,-0.9457,1.2991,-0.0316,-0.0224,-0.4809,67.0,1,579.0159999999998,593.4168000000001,513.6233,562.0187,0,1
39202820.0,7.0,8.0,0.0,15.75,General,16.0,70.89,420.0,350.0,280.0,2030.0,1.2385,0.8,0.21,0.42,10.0,3.0,1.2677,1.6676,-0.1357,0.7409,0.8006,0.2621,1.314,1.8202,2.0165,1.0346,2.0871,0.3669,1.8245,-0.037,1.8839,0.439,-1.272,2.0378,-2.1428,1.0844,2.0054,1.8164,0.5949,1.7411,0.7301,1.0886,1.8524,-0.6279,0.6725,-1.0118,-0.3014,-1.7161,-1.0735,-1.0476,2.0258,-1.1016,0.0845,-0.3612,17.0,1,582.1573,546.5613999999999,541.5369999999999,556.7518999999999,1,1
39204517.0,5.0,7.0,0.0,15.58,General,16.0,70.5,350.0,200.0,200.0,1750.0,0.3472,-0.6,0.21,0.42,5.0,6.0,-0.8208,0.0763,-0.6947,-1.6115,-1.1421,2.0345,1.314,1.8202,0.5121,-1.0657,-0.0999,0.1041,0.1744,0.4627,0.1222,0.9065,0.2705,-0.6142,-0.9391,1.0844,-0.4112,-0.6545,0.4637,-0.6723,-0.5928,-0.7622,0.1123,-0.1939,0.7703,-0.4584,-0.6242,-0.3113,-0.3345,-1.0873,0.0979,-0.0411,-1.2188,-1.3048,3.0,1,590.5118,593.1714,568.9856,584.2229333333333,1,0
39202230.0,10.0,10.0,0.0,15.83,General,14.0,24.98,500.0,350.0,350.0,1850.0,1.3345,-1.64,-1.72,-0.96,9.0,6.0,4.1297,1.6676,1.1793,2.9453,3.5469,2.0345,1.314,1.8202,2.0165,1.0346,2.0871,-1.601,1.8245,2.6131,1.8839,-1.8876,-1.272,2.0378,1.6762,1.0844,2.0054,1.8164,1.8905,1.7411,1.2386,2.3693,1.8524,2.7249,-0.7823,1.3004,1.4443,-0.8303,2.6186,-2.6033,1.3886,2.3635,0.9198,-1.3048,12.0,0,548.9277999999999,592.2488999999999,507.2254,549.4673666666666,0,0
39200264.0,9.0,10.0,0.0,15.58,General,16.0,81.05,250.0,250.0,200.0,1650.0,1.1055,0.1,0.98,1.33,10.0,8.0,0.4961,0.326,1.1793,-0.105,0.6928,0.0873,1.314,-0.0424,0.0728,-0.6576,0.5102,0.4546,0.1744,0.2694,-0.825,0.9065,0.2705,0.6912,-0.9391,0.0083,0.7871,-0.1015,0.052,-0.3121,-0.5928,-0.4684,0.5761,-0.4509,0.1462,-0.8456,-0.5263,-1.7161,-0.3345,-1.0481,-0.2274,-0.5299,-1.2188,-1.3048,66.0,0,659.2206,665.0216,618.7008,647.6476666666666,0,1
39203818.0,7.0,10.0,0.0,15.75,Vocational,16.0,75.54,200.0,200.0,150.0,1500.0,0.4488,-0.25,-0.18,-0.5,7.0,4.0,-0.8078,-1.3687,-1.0527,-0.3843,-0.7874,0.8946,-0.3673,1.1049,-0.1625,-1.0691,-0.5048,0.7339,-1.1975,1.2316,-0.849,-0.0362,-0.8863,-0.1532,0.6012,-0.6583,-0.9792,-0.6545,-0.9295,-0.6723,-0.0214,-0.0614,-0.7346,1.4872,0.8615,0.4747,-1.4899,-1.7161,-0.2305,-0.6223,0.0979,0.1166,-1.2188,0.7709,54.0,0,552.3315,553.2398000000001,499.14240000000007,534.9045666666667,1,1
39202448.0,8.0,8.0,0.0,15.67,General,16.0,39.02,200.0,250.0,100.0,1600.0,-0.2261,0.8,0.59,-0.5,11.0,10.0,-0.7582,-0.7076,-1.0527,-0.7467,-0.1766,2.0345,1.314,-0.8338,-0.3253,-0.6576,0.1526,-1.0467,-0.3689,1.0123,-0.4089,-0.0362,-0.2888,0.6912,0.6012,-2.5375,0.1956,-1.034,-0.4342,-0.9827,0.1869,-0.8273,-0.9149,0.6818,1.2618,0.7093,-0.5463,-0.8171,1.3444,-0.2113,1.2991,0.7595,-0.0605,0.1155,20.0,0,518.2284999999999,517.5124000000001,466.0899,500.6102666666666,1,0
39204260.0,8.0,10.0,0.0,15.92,General,16.0,71.39,300.0,300.0,300.0,1650.0,0.3742,-0.94,0.59,1.33,4.0,3.0,-0.7971,-0.7679,-0.1357,-1.5039,-1.1421,1.4424,1.314,0.373,-0.5551,1.0346,0.1808,-0.474,0.6797,0.5793,-0.4089,0.9065,1.1904,0.6912,0.6012,1.0844,-0.2047,1.8164,1.3423,-0.6723,0.1038,0.8854,0.7181,-0.3184,1.2618,-1.1112,-2.2971,-1.7161,-1.2444,0.0537,0.0979,-0.2162,0.5207,-1.3048,70.0,0,505.9198,531.0011999999999,540.5766,525.8325333333333,0,1
39203802.0,6.0,10.0,0.0,15.83,General,14.0,68.7,250.0,200.0,165.0,1500.0,0.4356,0.1,-0.95,1.33,10.0,5.0,0.0372,-0.0177,-0.1357,-0.1406,-0.1766,0.5331,-0.0037,1.0067,-0.8111,1.0346,0.5102,0.4572,-0.3449,-0.3218,-0.7391,1.2658,-0.6451,2.0378,0.6012,1.0844,-2.345,0.9982,0.855,-0.2139,-1.3186,-0.4684,0.5761,0.0928,-0.7823,-0.8327,-2.2971,-1.7161,-0.9047,-2.6033,0.5835,-2.1763,-1.2188,-1.3048,35.0,1,482.561,531.0286,505.3072,506.2989333333333,0,0
39205921.0,7.0,7.0,0.0,15.42,Vocational,16.0,80.46,200.0,150.0,150.0,1500.0,1.0714,-1.64,-1.34,-0.5,6.0,2.0,0.4421,1.1084,-1.0527,0.2256,-0.1493,-0.1464,-0.2023,-0.2546,-0.3792,1.0346,-0.62,0.1041,-0.6079,1.7513,-0.4089,0.9065,0.2705,0.6912,1.6762,1.0844,0.1956,-1.1187,1.8905,1.1963,-0.0214,-2.1353,-1.3162,-0.1879,0.8615,-0.1353,0.7072,-1.7161,-0.2075,-2.6033,-0.2683,0.5149,0.5308,-1.3048,61.0,0,457.5385,452.99390000000005,414.3215,441.6179666666667,0,1
39202916.0,7.0,8.0,0.0,15.92,General,16.0,68.88,270.0,225.0,135.0,1575.0,1.1335,-1.64,-1.72,1.33,8.0,3.0,1.1102,1.6676,-0.1357,0.4609,0.0295,-0.0424,-0.9734,-0.6245,-0.3253,-1.5824,0.2432,-1.0504,-1.0615,0.0127,-0.7391,0.9065,0.2705,-1.9892,-0.9391,-1.4117,-0.9792,-1.3692,-0.687,-0.9827,-0.5928,-1.4832,-2.0701,-0.8709,0.8615,-0.9099,-1.2112,-0.2834,-0.6092,-0.9457,-0.6031,-1.6097,1.4675,-1.3048,25.0,1,533.6247000000001,573.0710999999999,496.264,534.3199333333333,1,1
39202770.0,7.0,7.0,0.0,15.33,General,16.0,67.94,250.0,250.0,250.0,1850.0,0.306,-0.25,0.21,0.42,9.0,5.0,-0.8029,-1.8511,-0.1357,-0.5093,-0.1766,1.0573,-0.2023,-0.0424,0.7743,-0.6576,-0.3302,0.4572,0.1744,-1.2321,-2.4403,1.2421,0.2705,0.6912,-0.9391,1.0844,-0.9792,-1.3692,0.4637,0.2621,-0.5928,-1.3068,-1.1295,-0.3184,-0.7823,0.403,-0.7686,-1.7161,0.8619,0.793,1.2991,-0.3259,0.4662,-1.3048,1.0,1,570.6969,561.6014,544.2199999999999,558.8394333333333,1,1
39205635.0,9.0,10.0,0.0,15.75,General,14.0,70.5,200.0,200.0,150.0,1600.0,0.2309,0.45,0.59,1.33,11.0,6.0,-0.5273,-1.8511,-0.6122,0.2446,-0.1679,2.0345,0.4394,0.7198,-0.3792,1.0346,-0.62,-1.4537,-1.471,-0.4556,0.1222,0.409,0.7192,-0.6142,1.3256,1.0844,1.1811,0.0273,0.5949,1.7411,1.2386,0.3618,0.4683,0.1956,-0.7823,-0.0922,-1.0868,-1.7161,0.9917,1.2754,1.005,-1.2064,0.0845,-1.3048,21.0,0,586.8315,583.6375,510.5205,560.3298333333333,0,0
39205793.0,6.0,9.0,0.0,16.0,General,16.0,74.66,220.0,275.0,220.0,1760.0,0.4808,0.45,0.98,1.33,10.0,3.0,-0.6924,-1.8511,-0.6122,-0.2135,0.1629,1.2471,1.314,0.7198,0.299,-0.6576,0.0205,-0.1716,0.9684,0.2694,-1.0985,1.2421,1.1904,-0.6142,0.6012,0.4626,-0.6888,-1.071,0.8794,-0.9827,-0.5928,-1.4832,-0.6331,-0.5665,-0.7823,-0.3628,-2.2971,-1.7161,1.0254,-0.6828,0.0979,0.5149,-1.2188,-1.3048,21.0,0,569.7265,604.3358000000001,535.6926000000001,569.9183,0,1
39203070.0,5.0,3.0,0.0,16.17,General,14.0,43.19,250.0,250.0,300.0,1600.0,-0.287,-1.64,-1.72,-0.04,8.0,5.0,-0.5217,0.1557,-0.1357,-1.2109,-1.1421,2.0345,-0.2023,-0.2546,-0.3792,0.0181,0.2432,-0.9319,-0.2366,-1.0322,-2.4403,1.5959,-1.272,1.1473,0.6012,-2.5375,-2.345,-1.4925,-0.9598,-2.1464,-1.4539,-1.5587,1.8524,-1.0858,-0.7823,0.4961,-1.2893,-1.7161,-0.8252,-1.8592,0.5835,-2.1763,-1.2188,-1.3048,73.0,1,472.0950999999999,463.0996999999999,460.8005,465.3317666666666,0,0
39206420.0,6.0,10.0,0.0,15.5,General,9.0,79.74,300.0,300.0,200.0,1750.0,-0.4312,0.8,0.21,0.87,5.0,1.0,-0.4245,-0.2028,-0.1357,-1.038,-0.5294,0.9134,0.7015,0.373,0.299,0.2169,0.378,0.7368,-0.3689,-0.8334,-1.4704,2.101,-0.6451,0.2865,0.6012,0.0083,0.1956,-0.1015,-0.13,-0.267,0.6502,-0.0614,0.5761,0.6818,0.2907,-0.3779,-2.2971,-1.7161,-0.2057,-0.5067,0.0979,-0.0255,-0.2905,-0.5494,33.0,0,631.7234,664.6582999999999,580.6885,625.6900666666667,0,1
39204444.0,7.0,9.0,0.0,15.83,General,16.0,74.66,250.0,250.0,100.0,1600.0,1.0585,-0.6,0.21,-0.5,9.0,5.0,0.6726,0.3556,-0.1357,0.2686,0.1629,2.0345,0.7628,1.3863,0.0728,1.0346,2.0871,0.8329,0.7429,2.6131,-0.7391,-0.524,-1.272,-1.4753,1.3256,-2.5375,-2.345,0.6291,-1.8939,0.147,1.2386,1.1777,-1.2329,1.4685,-0.7823,0.145,-0.8103,-1.0595,2.6186,-1.4145,-1.1703,0.693,0.1674,-0.5494,68.0,1,559.1396,614.3436,586.1002000000001,586.5278,1,1
39204557.0,10.0,10.0,0.0,15.58,Vocational,12.0,24.53,250.0,200.0,165.0,1600.0,-0.4319,-1.64,-1.72,-1.41,1.0,1.0,0.9232,0.7953,-0.6853,1.1473,0.4544,-0.0424,-0.0014,-0.0424,2.0165,-0.6576,0.5102,-2.2652,1.8245,0.8942,-0.314,0.1856,-1.272,-0.6142,0.6012,1.0844,0.1956,1.8164,1.8905,-2.1464,0.1038,-0.8109,0.5761,-0.2194,-0.7823,1.7634,-0.0554,3.3041,-0.3735,-2.6033,2.0258,-1.4287,-1.2188,-1.3048,34.0,0,425.69659999999993,459.4306,456.6436,447.2569333333333,0,0
39205155.0,10.0,4.0,0.0,15.33,General,16.0,51.56,200.0,200.0,200.0,1800.0,-0.4284,-1.64,-1.72,-0.5,8.0,6.0,0.3609,0.1557,-0.6947,0.5344,0.4428,2.0345,0.7628,0.373,0.7743,1.0346,2.0871,1.1853,1.8245,-0.6362,-2.4403,1.2421,-0.2888,-1.558,-0.9391,1.0844,-0.6888,1.8164,-0.687,-0.4066,0.1869,-0.0614,-0.4347,2.7249,-0.7823,0.9869,3.307,0.6237,0.7173,0.7596,2.0258,2.3635,0.8007,1.0351,1.0,0,481.9183999999999,470.9554,443.4984,465.4574,0,1
