CNTSTUID,GRADE,AGE,ISCEDL,PAREDINT,HISEI,IMMIG,REPEAT,ESCS,UNDREM,METASUM,METASPAM,HOMEPOS,CULTPOSS,HEDRES,DISCLIMA,TEACHSUP,DIRINS,PERFEED,EMOSUPS,STIMREAD,ADAPTIVITY,TEACHINT,JOYREAD,SCREADCOMP,SCREADDIFF,PISADIFF,ATTLNACT,COMPETE,WORKMAST,GFOFAIL,EUDMO,SWBP,RESILIENCE,MASTGOAL,GCSELFEFF,GCAWARE,ATTIMM,INTCULT,PERSPECT,COGFLEX,RESPECT,AWACOM,GLOBMIND,DISCRIM,BELONG,WVARSTRR,GENDER,MATH,SCIENCE,READ,TOTALSCORE,Is_MISCED_5B,Is_FISCED_5B,Is_HISCED_5B
60807097.0,-2.0,16.17,ISCED level 2,16.0,26.64,Native,Repeated a  grade,-0.6723,-1.64,-1.72,-0.96,-1.1089,0.4562,-0.8696,-2.7124,0.7015,-0.8343,0.8654,-0.6576,1.1506,-1.601,-1.3641,0.7392,-0.9088,-0.6311,0.062,-2.5375,-1.7009,-1.107,-1.8939,-2.1464,1.2386,-1.5404,0.8347,-0.598,-0.92,-1.2217,-0.4285,1.9097,-0.0829,-0.8466,-1.5211,-1.3238,-0.2071,-1.3314,56.0,1,276.0293,263.6806,249.20780000000005,262.9725666666667,0,0,0
60807284.0,0.0,15.58,ISCED level 2,9.0,26.64,Native,Did not repeat a  grade,-2.9688,-1.64,0.21,-1.41,-2.8743,0.5479,-2.4403,-0.6495,0.1694,1.0067,0.6796,-1.5824,-0.3302,0.2783,0.6797,1.0859,0.8214,0.439,1.6524,1.0844,0.1956,0.5693,1.8905,0.2621,1.2386,0.4558,0.1123,0.1904,-3.4944,0.6423,0.1712,0.9953,0.7724,-0.4401,-0.1577,0.291,0.5881,0.2159,66.0,1,346.8342,380.8694,374.8354,367.513,0,0,0
60800632.0,0.0,15.42,ISCED level 2,12.0,20.91,Native,Did not repeat a  grade,-1.013,0.45,-0.95,-1.41,-0.2871,-0.4076,1.1793,-0.8879,0.7628,0.6525,0.5121,1.0346,-0.62,-0.5786,0.1744,-0.2119,1.8839,-1.8876,0.2705,-0.6583,0.7871,0.6291,0.8794,-0.3121,0.6502,-0.0614,-0.4347,-2.7142,1.246,-0.6155,1.6052,0.4706,-0.1629,0.9289,-0.1577,-0.2877,0.5881,-0.3184,58.0,1,353.9586,434.0338,408.6559,398.8827666666666,0,0,0
60802347.0,0.0,15.25,ISCED level 2,6.0,28.48,Native,Did not repeat a  grade,-2.6746,0.45,0.59,-0.04,-2.2813,-0.9765,-1.5845,0.2778,0.6259,0.2329,0.7743,-1.0691,0.1494,0.3748,0.5665,-0.4696,-0.5485,-0.0697,-0.0545,1.0844,-0.2047,-0.772,0.1097,-0.8645,-0.5928,-0.0614,0.8347,-0.1424,-0.4559,-1.0478,-0.1483,-0.4441,-0.8312,-0.7588,-1.2779,-0.6021,1.0428,-0.7599,73.0,1,257.1177,300.0602,280.35,279.1759666666666,1,1,1
60802628.0,0.0,15.67,ISCED level 2,12.0,26.64,Native,Did not repeat a  grade,-1.4619,-0.6,-0.57,-0.96,-2.0154,-0.4076,-1.0527,-0.1693,0.6259,0.6532,0.2682,-0.6576,0.5102,0.1067,0.1744,0.4729,0.1222,0.795,0.9672,0.0083,0.1956,-0.1015,0.1097,0.2621,0.4094,-0.0614,0.5761,-0.2302,-0.10685,-0.2014,0.2865,0.1686,-0.2023,-0.1587,-0.1577,0.291,0.5881,-0.322,36.0,1,301.9574,293.4174,311.4385,302.2711,0,0,0
60806894.0,1.0,15.75,ISCED level 2,16.0,29.18,Native,Did not repeat a  grade,-1.0289,1.15,-1.72,-0.5,-2.2123,-1.4693,-1.3835,0.6911,1.314,1.8202,1.251,-0.6576,0.5408,0.4572,0.9888,-0.2119,0.1222,-0.0697,1.6524,-2.5375,-0.0326,1.8164,0.2734,0.8126,0.4094,-0.4684,1.8524,0.0346,-1.0262,-0.8396,0.4036,-0.4742,-0.8312,-0.4401,-0.1577,-0.2933,1.7356,0.472,69.0,0,390.9006,353.3687,341.59329999999994,361.9542,0,1,0
60806460.0,0.0,15.5,ISCED level 2,14.5,17.0,Native,Did not repeat a  grade,-1.4861,1.5,-0.18,-0.5,-2.1759,-0.0069,-0.5492,-0.6741,-0.4289,1.8202,-0.3253,-0.6576,-0.62,-0.5786,-0.6894,0.7202,-0.4419,0.5082,0.9672,-1.1664,-0.2047,-0.7233,0.4637,0.2621,0.1869,-0.0614,-0.0814,-0.5324,0.9518,-0.2014,0.2865,-0.4441,-2.0924,-0.4401,-0.1577,0.291,1.0442,-0.672,14.0,1,353.9349,293.4353,275.7782,307.7161333333333,1,0,1
60802783.0,1.0,15.75,ISCED level 2,16.0,74.66,Native,Did not repeat a  grade,-0.0617,-0.25,-0.95,-0.5,-1.9743,-0.6506,-0.1357,-1.5051,0.7628,1.8202,-0.3253,-0.6576,-1.7115,-0.5786,0.1744,0.6502,-0.577,0.409,2.0692,-0.6583,-0.5411,0.5693,0.8207,1.243,1.2386,-0.109,0.8753,-0.5694,-0.6686,-0.9993,1.6052,-0.2665,1.4543,-1.4721,-0.3845,-0.4979,0.3228,-1.0818,20.0,1,274.3534,244.36019999999996,236.9883,251.9006333333333,0,0,0
60801377.0,1.0,15.83,ISCED level 2,9.0,24.53,Native,Did not repeat a  grade,-2.3542,-0.6,-0.57,-1.41,-2.4828,-0.6702,-1.3835,-0.7184,1.314,1.8202,1.5844,1.0346,1.5391,2.0073,0.8674,0.4779,0.1222,0.795,1.6524,-2.5375,0.1956,1.8164,0.4637,1.7411,-0.5928,0.3858,0.5761,-0.9477,-0.2497,1.4992,0.1712,0.1686,-0.4576,-0.7544,-0.5229,0.291,1.3527,-0.1939,53.0,1,431.6143,360.9761,392.7957,395.1287,0,0,0
60806078.0,0.0,15.5,ISCED level 2,16.0,24.53,Native,Repeated a  grade,-1.0474,0.45,0.98,0.42,-2.0466,-0.3571,1.2099,-0.2117,-0.7659,1.8202,0.4755,-0.6576,-0.1654,0.3695,-0.6414,0.2561,0.1222,1.2421,1.1904,-0.6583,0.1956,-1.1187,-0.2006,-0.1652,-1.69,-1.0586,-0.3152,-0.6114,-1.5245,-0.1712,-0.9442,0.0237,-0.8653,-1.4376,-1.1941,0.3983,0.3595,-0.9467,5.0,0,227.1425,242.8573,218.5281,229.5093,0,0,0
60802914.0,0.0,16.0,ISCED level 2,16.0,16.38,Native,Did not repeat a  grade,-0.7891,-1.29,-0.57,-1.41,-1.0692,-0.4076,-0.3792,-0.6495,1.314,1.8202,0.7743,-0.6576,0.2751,2.0073,0.1744,0.4779,0.1222,0.795,1.6524,-0.6583,0.1956,-0.1015,0.4637,0.2621,1.2386,-0.0614,-0.4347,-0.6179,-0.5065,-0.2014,0.4036,0.5723,-0.6243,0.9289,-0.1577,0.0845,0.1265,-0.3184,6.0,1,359.4696,366.9504,354.093,360.171,0,0,0
60803200.0,1.0,16.17,ISCED level 2,12.0,17.0,Native,Did not repeat a  grade,-1.7521,0.1,-1.72,-0.96,-1.8574,-0.3571,-1.3311,-0.8281,0.0079,-0.6518,-0.9181,-0.6576,-0.0716,-0.2644,-0.9944,0.0773,-0.4419,0.5082,0.9672,-1.4117,0.1956,0.6291,0.4637,0.2621,0.7301,-0.5536,0.3468,0.4009,-0.0549,-0.2014,-0.6891,-1.115,-0.8312,-0.4401,-0.9194,-0.9188,-0.6615,-0.3184,39.0,1,354.1158,330.6215,314.44539999999995,333.06089999999995,0,0,0
60804981.0,0.0,16.08,ISCED level 2,16.0,24.53,Native,Repeated a  grade,-1.4146,1.15,-1.72,-1.41,-2.9144,-1.9582,-1.3001,-0.1693,1.314,-0.0424,-1.1311,-0.6576,2.0871,0.836,0.1744,0.2561,1.8839,2.7752,1.4058,-0.6583,0.1956,-1.5851,0.8794,0.8126,-0.5928,0.7251,1.8524,-0.7044,-0.9576,-0.2014,0.6708,-1.7137,-1.6677,0.9289,-0.1577,0.291,0.8403,0.1791,49.0,0,295.0794,349.6584,262.7248,302.48753333333326,0,0,0
60806007.0,1.0,15.75,ISCED level 2,12.0,31.08,Native,Did not repeat a  grade,-1.3254,-1.29,0.59,-0.04,-1.4831,-0.7764,1.1793,-0.6242,1.314,1.8202,0.7743,1.0346,0.2751,2.0073,-0.2934,0.2561,0.1222,1.2421,1.1904,1.0844,-0.6888,-0.1015,0.4637,-0.1652,1.2386,-0.0614,1.8524,0.1904,-0.8425,-0.2014,1.6052,0.0698,-1.6677,0.9289,-0.5122,0.0845,0.5881,-0.5635,19.0,0,304.92850000000004,340.3283,300.9830999999999,315.4133,0,0,0
60805497.0,1.0,15.67,ISCED level 2,12.0,30.34,Native,Did not repeat a  grade,-1.7861,-0.25,0.59,-0.5,-2.5385,-0.4076,-2.4403,0.396,-0.0862,-0.5066,-0.3253,0.2169,-0.0999,-0.1716,-0.6413,-0.0024,-1.1806,2.101,2.0692,0.4626,-0.2661,0.5693,-0.2006,0.8126,-1.1176,-0.144,0.1123,-0.9477,-1.4375,0.3013,-0.611,-0.3707,-0.8613,-0.7588,-0.9194,0.2774,1.0167,0.1554,18.0,0,477.50110000000006,437.7377,427.7693,447.6693666666667,0,0,0
60801717.0,0.0,15.25,ISCED level 2,16.0,46.38,Native,Did not repeat a  grade,-0.7827,-0.6,1.36,-0.96,-2.4048,-0.8965,-1.2049,-0.6741,-0.8065,-0.6245,-0.3253,1.0346,-0.62,-0.5786,0.1744,0.4729,-1.4704,1.2421,0.2705,1.0844,-0.8279,-0.1982,-0.1558,0.2621,0.1869,-1.149,-0.5148,-1.3453,-1.0018,-1.2309,1.6052,-0.1916,-0.3889,-0.1193,-1.132,-1.3274,0.0004,-0.224,46.0,0,305.48580000000004,280.5272,275.9533,287.32210000000003,0,0,0
60802215.0,1.0,16.0,ISCED level 2,12.0,23.47,Native,Did not repeat a  grade,-1.4608,-0.6,-0.57,-1.41,-1.4603,-0.4076,-0.2116,0.4922,1.314,1.8202,-0.3253,1.0346,0.5102,0.7368,0.9684,0.5625,0.1222,0.409,0.2705,1.0844,0.1956,1.1448,-0.4342,0.2621,0.1038,-0.0436,0.8347,-0.8285,-0.0549,-0.2014,1.6052,0.6686,-0.8312,0.1662,1.1891,0.291,-0.6615,-0.1939,15.0,1,390.94860000000006,394.2211,402.4346000000001,395.8681,0,0,0
60802958.0,1.0,15.92,ISCED level 2,12.0,76.65,Native,Did not repeat a  grade,0.2536,0.1,-0.95,0.42,0.1964,0.1685,1.1793,-0.0424,1.314,1.0067,0.0728,1.0346,0.5102,0.8329,0.6134,0.1311,0.6994,-0.0697,-1.272,1.0844,2.0054,0.5693,-0.687,1.7411,1.2386,2.3693,1.8524,0.1904,0.9277,-0.2014,-0.2095,1.9097,2.1449,0.4165,1.5588,0.8827,-0.1088,2.7249,18.0,0,484.2216,436.6691,410.9093,443.9333333333333,0,0,0
60806160.0,0.0,15.33,ISCED level 2,12.0,36.35,Native,Did not repeat a  grade,-1.2464,0.1,-0.57,-0.5,-1.5338,-0.3425,0.0477,-0.0424,-0.2023,-0.0424,0.3993,-0.6576,0.5102,-0.5786,0.1744,0.0978,-0.4089,-0.0697,1.0453,-0.6583,-0.2047,-0.1015,0.4637,0.2621,1.2386,-0.8386,0.8347,0.1904,1.246,-0.2014,0.6256,1.0349,-0.6318,-0.7917,-0.1577,0.5049,0.2143,-0.322,5.0,0,385.1166,382.4026,336.44950000000006,367.9895666666666,0,0,0
60802829.0,1.0,16.17,ISCED level 2,9.0,17.0,Native,Did not repeat a  grade,-2.9648,0.45,-1.72,-0.96,-3.5865,-1.9582,-1.7257,-0.2534,-2.7106,-2.0317,-0.0713,1.0346,0.4399,0.4572,0.636,0.0011,-0.4419,0.5082,0.7192,1.0844,0.1956,-0.772,-0.2006,-0.523,0.7301,0.021,-0.9149,-0.0059,-1.145,-0.5814,-1.1233,-0.0023,-1.5782,0.9289,0.7781,0.2398,-0.2861,-0.0451,12.0,1,284.2363,287.5286,276.3104,282.69176666666664,0,0,0
60804560.0,1.0,15.83,ISCED level 2,12.0,55.96,Native,Did not repeat a  grade,-1.1675,0.45,0.59,-0.96,-2.23,-0.3425,-1.3835,-0.0424,0.7015,0.006,-0.9181,1.0346,-0.62,-0.5786,0.6797,-0.1354,0.1222,1.2421,1.0453,0.4667,-0.4112,-0.6545,0.4637,0.8126,1.2386,-0.0614,1.4751,0.5773,1.6476,-0.2014,-0.4982,1.1388,0.7378,0.9289,-0.1577,0.291,0.5881,-1.404,71.0,0,420.0003,459.0538,438.9769,439.34366666666665,0,0,0
60803932.0,0.0,15.33,ISCED level 2,9.0,25.71,Native,Did not repeat a  grade,-2.4242,0.45,-0.18,-1.41,-2.7012,-1.0692,-1.956,-0.0424,1.314,1.8202,-0.3253,-0.6576,-0.62,-0.1716,0.1744,0.4779,0.1222,0.409,0.8232,-1.1507,0.1956,-0.1015,-0.2006,0.2621,-1.2568,-0.1769,-1.3162,-1.7128,-1.755,-0.2014,0.068,-0.2842,-0.4652,-0.7588,-0.1577,-0.2208,0.5881,-0.3184,79.0,1,326.7643,294.49580000000003,288.63250000000005,303.2975333333333,0,0,0
60800231.0,0.0,15.75,ISCED level 2,12.0,30.34,Native,Did not repeat a  grade,-1.6925,-1.29,-1.34,-1.41,-2.3172,-0.815,-1.0527,0.4922,1.314,1.8202,0.5121,-0.6576,1.1543,0.4572,0.636,-0.2119,0.1222,0.9065,1.6524,-0.6583,0.1956,-0.1015,0.8207,0.8126,1.2386,0.0157,0.1123,0.1904,-1.4456,-1.2083,0.2865,0.1686,-0.9332,-0.4401,-0.1577,0.3536,-1.1549,-0.445,78.0,1,300.0056,351.5451,349.6857,333.7454666666667,0,0,0
60804721.0,0.0,15.42,ISCED level 2,16.0,29.47,Native,Did not repeat a  grade,-0.886,0.45,0.59,-0.04,-1.8877,-1.4693,-1.5164,-0.1248,0.7628,-0.0893,-0.3253,-0.6576,0.6463,0.0183,-0.2934,-0.4245,-0.849,0.9065,1.6524,0.443,-0.2047,-0.772,-0.687,0.2621,-1.1176,-0.0614,-0.4347,0.273,0.0422,-0.2014,0.2865,-0.4441,-0.9926,0.4561,-0.1577,-0.0287,0.4797,-0.445,14.0,0,409.7941,405.3633,385.2404,400.1326,0,0,0
60804462.0,0.0,15.92,ISCED level 2,14.5,26.64,Native,Did not repeat a  grade,-1.5065,0.8,-1.34,-0.04,-2.9283,-1.9582,-2.4403,-0.4944,0.1694,-0.4907,-0.0363,-1.3939,-0.6128,0.1915,0.9276,0.6299,-0.825,0.795,1.1904,0.0083,-0.6888,-0.1015,1.0671,0.4055,1.2386,0.3611,0.7335,-0.7918,0.3421,-0.8513,-0.6891,-0.6862,0.0387,-1.0356,-0.1859,-0.3675,1.517,-0.4687,44.0,1,290.6504,313.1461,285.473,296.42316666666665,1,1,1
60803032.0,1.0,15.75,ISCED level 2,12.0,71.39,Native,Did not repeat a  grade,-0.1628,-0.6,-0.18,-0.96,-0.5508,0.0436,1.1793,0.4922,0.2048,0.0836,0.9044,1.0346,0.2751,0.4572,0.1744,0.3916,1.2374,-0.6311,-0.8863,-2.5375,0.7871,-0.1015,-0.4342,0.8126,-0.5928,1.1497,1.1969,2.3535,2.3015,-0.0972,1.6052,1.9097,2.1449,0.9289,1.4743,1.8217,-1.1549,-0.0066,20.0,0,436.2576,458.166,429.7815000000001,441.40170000000006,0,0,0
60800294.0,0.0,15.25,ISCED level 2,12.0,17.0,Native,Did not repeat a  grade,-1.3878,-1.29,-0.95,-1.41,-0.9966,-0.8547,-1.1515,-0.7049,-0.2023,0.3183,-0.3253,-0.6576,-0.62,-0.5786,-0.2934,-0.2119,-0.5485,0.8812,1.0453,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.4684,-0.4347,-0.22,-0.817,-0.6155,-0.611,-0.5296,-1.3116,-1.7255,-0.7977,0.291,1.0167,-0.8273,53.0,0,257.7678,292.7362,220.7889,257.0976333333333,0,0,0
60803016.0,0.0,16.17,ISCED level 2,12.0,17.0,Native,Did not repeat a  grade,-1.2413,-0.6,-0.18,-1.41,-0.6504,1.2422,0.031,0.4922,-0.3882,-0.8338,-1.6391,0.0224,-0.62,-1.0504,-0.8687,0.5625,-0.4419,0.9065,0.2705,1.0844,-1.3898,1.0596,1.8905,-1.2631,0.6502,0.7396,1.8524,0.4678,-0.162,-0.2014,0.4036,0.2969,0.2165,0.9289,0.5084,0.6775,-0.6615,-0.4586,66.0,1,429.7427,406.3945,421.6686000000001,419.2686000000001,0,0,0
60806851.0,0.0,15.42,ISCED level 2,14.5,17.0,Native,Did not repeat a  grade,-1.3308,-0.94,-1.34,-0.04,-1.809,0.8337,-1.5845,0.396,-0.5488,-0.5066,0.9044,0.2169,1.0383,0.1067,0.6134,1.3115,0.6632,1.2421,0.2705,-1.4136,-0.6888,0.487,0.3335,0.8126,-0.5928,0.3858,0.9703,0.3511,-0.0549,0.9395,0.9514,0.4706,-0.2807,0.1278,0.3046,0.291,1.2163,-0.1939,42.0,0,333.3675999999999,370.68840000000006,341.8130000000001,348.62300000000005,1,0,1
60803130.0,0.0,15.25,ISCED level 2,12.0,26.62,Native,Did not repeat a  grade,-1.6454,-1.29,-0.95,-1.41,-2.0385,0.5479,0.0477,-0.5148,1.314,1.8202,0.4755,1.0346,1.3517,-0.0818,1.3209,1.6987,0.8214,0.8812,1.6524,1.0844,-2.345,1.8164,1.0671,1.7411,-0.916,1.5527,0.8347,-0.3054,-1.2464,-0.2014,0.6391,1.9097,0.7724,-0.0965,1.1811,0.6775,0.8403,0.0595,55.0,1,366.40960000000007,339.61740000000003,305.2678,337.0982666666667,0,0,0
60804224.0,0.0,15.33,ISCED level 2,16.0,24.53,Native,Did not repeat a  grade,-1.2196,0.8,0.21,-0.5,-2.4535,0.0631,-1.3835,-0.4215,1.314,0.4861,-0.9181,0.0224,1.0383,-0.2644,-0.4141,0.3354,-0.4089,1.2421,1.6524,1.0844,-0.0326,0.487,-0.2006,1.7411,0.7301,1.217,1.3357,-0.9498,-0.2738,0.6239,0.3122,0.7624,0.3369,-0.521,-0.1082,0.8181,1.3407,-1.1247,69.0,0,328.0753,344.2615,325.6338,332.65686666666664,0,0,0
60801903.0,0.0,15.92,ISCED level 2,12.0,36.35,Native,Did not repeat a  grade,-1.2752,-0.6,0.59,-0.5,-1.6016,0.5479,-1.2793,-1.6122,1.314,1.8202,0.5121,-0.6576,-0.0999,0.1067,-0.6079,-0.421,0.1222,1.2421,0.2705,1.0844,-0.2047,-0.1015,-0.2006,0.1333,-0.5928,-0.5176,-1.3162,-0.9969,-1.0007,-0.2014,-2.4881,0.0569,-1.5059,-0.7588,-0.1577,-0.4468,1.1929,-0.3184,60.0,0,344.1331,307.7387,265.28020000000004,305.71733333333333,0,0,0
60801972.0,0.0,16.08,ISCED level 2,16.0,17.0,Native,Repeated a  grade,-1.0121,-0.25,-0.18,-0.96,-1.6242,-0.2314,-0.5492,-0.9427,1.314,0.286,2.0165,-1.3914,0.0175,0.4546,0.0809,-0.0245,-2.4403,0.9065,-0.0268,0.0042,0.992,0.5693,0.1097,-0.8645,-1.1176,-1.4291,-0.3152,-0.3991,0.1271,-1.0182,0.3462,-0.3955,-0.1227,-0.1351,-1.0437,-0.6173,0.4625,-0.9912,56.0,1,304.44960000000003,286.7456,279.6375,290.27756666666664,0,0,0
60800705.0,0.0,15.33,ISCED level 2,16.0,68.54,Native,Did not repeat a  grade,0.5368,-0.94,0.59,-0.5,-0.2845,-1.4693,1.1793,2.0345,1.314,1.8202,0.2682,-1.0657,0.2046,0.5437,0.1744,0.1748,-0.7391,1.2421,1.6524,0.4667,0.1956,-0.772,-0.13,0.2621,-0.5928,-0.4684,1.8524,-0.9477,-0.0549,-0.5814,-0.2845,0.0237,-0.6318,-0.7917,-0.5229,-0.2186,1.1684,-0.0358,74.0,1,384.3067,356.4337,409.9716,383.5706666666667,0,1,0
60803578.0,0.0,15.42,ISCED level 2,12.0,57.38,Native,Did not repeat a  grade,-0.0547,1.5,0.59,-0.5,0.3355,0.8337,1.1793,0.0523,1.314,1.1049,-0.3253,1.0346,0.7869,0.5464,1.8245,0.2515,-0.4089,0.409,0.7192,1.0844,-0.5229,1.8164,-0.687,1.7411,1.2386,-0.8109,0.2342,0.0177,-0.542,0.9616,0.5496,-0.3091,-0.9639,-0.1694,0.9973,-0.566,-1.1549,0.0348,64.0,1,452.55480000000006,433.7854,453.3688,446.5696666666667,1,0,1
60802132.0,-2.0,15.75,ISCED level 2,6.0,17.0,Native,Repeated a  grade,-2.2527,-1.64,-0.57,0.42,-0.7674,-0.2314,0.0477,-1.0244,0.7015,-0.227,-0.0363,1.0346,-0.2336,-0.5786,-1.115,0.3216,0.8214,-0.0697,1.0453,0.4626,1.1811,0.9982,0.9606,0.0494,1.2386,0.4269,0.8347,0.4241,0.5553,0.9616,0.8026,0.7624,0.9239,0.4561,0.5108,1.1507,2.207,-1.2501,65.0,1,258.7013,305.69359999999995,278.4533,280.9494,0,0,0
60805781.0,1.0,15.83,ISCED level 2,12.0,24.98,Native,Did not repeat a  grade,-1.2769,-0.6,-1.72,1.33,-1.094,-0.0214,-1.0527,-0.3697,0.3485,1.8202,0.2012,-0.6576,-0.62,-0.5786,0.1744,0.2561,0.1222,1.2421,1.6524,-0.6583,0.1956,-0.1015,0.4637,0.2621,0.7301,-0.0485,0.5761,0.8249,0.0095,-0.2014,0.2865,0.1686,0.2165,0.4561,-0.1577,0.291,0.5881,-0.3184,39.0,1,292.8347,334.5593,304.2324,310.5421333333333,0,0,0
60800993.0,0.0,15.42,ISCED level 2,9.0,23.53,Native,Did not repeat a  grade,-2.4262,-0.6,-1.72,-1.41,-2.6078,-1.9582,-1.3835,0.2108,-0.2023,1.1049,-0.9181,1.0346,0.5102,-0.9282,0.1744,0.2515,0.1222,-1.0064,-1.272,1.0844,0.571,1.8164,-0.5722,0.2621,0.7301,0.0501,0.5761,0.1904,-0.0549,-0.2014,0.9411,0.1686,2.1449,-0.4401,-0.1577,0.291,-1.1549,0.6818,48.0,0,470.5296,425.2916,421.4672000000001,439.0961333333334,0,0,0
60803786.0,0.0,15.5,ISCED level 2,9.0,25.71,Native,Did not repeat a  grade,-2.1921,-1.64,-0.95,-1.41,-2.1527,-0.3425,-1.0527,-0.6495,-0.7074,-0.8338,-0.6555,1.0346,0.0236,-0.2644,0.6797,0.3066,-0.4089,0.3787,0.8232,1.0844,0.7262,-0.6545,1.8905,-0.4066,1.2386,-0.8109,1.2329,-1.8757,-0.0549,-0.2014,1.6052,-1.2292,-1.1418,-0.4401,0.7031,0.3416,0.5881,0.9303,53.0,0,338.2585,360.5533,346.72009999999995,348.5106333333333,0,0,0
60803671.0,0.0,16.17,ISCED level 2,16.0,25.95,Native,Did not repeat a  grade,-0.5022,0.1,0.59,-1.41,-0.8223,-0.815,1.1793,0.6019,1.314,1.8202,-0.6555,1.0346,0.3812,-2.2652,-0.6573,1.152,1.8839,0.5371,0.2705,1.0844,0.1956,0.9982,-1.8939,1.7411,1.2386,2.3693,1.8524,-0.2302,-0.5192,-0.2014,-0.7859,-0.7822,-1.7086,0.9289,0.703,0.0366,1.4245,0.6862,61.0,0,374.9643,338.03690000000006,342.9778,351.993,0,0,0
60801116.0,-1.0,15.5,ISCED level 2,6.0,35.7,Native,Repeated a  grade,-1.5273,-0.6,-1.72,-1.41,0.1048,1.9916,1.1793,-1.0466,1.314,-1.0988,-0.6555,-0.6576,0.891,-0.5786,0.1744,0.2561,-1.0985,0.8812,1.6524,-0.6583,0.1956,-0.1015,0.4637,0.2621,-0.5928,-0.0614,0.5761,-2.7142,0.3436,-0.2014,1.6052,1.9097,2.1449,0.9289,-0.1577,0.291,3.1825,-0.8273,7.0,1,299.82739999999995,271.00480000000005,246.0681,272.3001,0,0,0
60803391.0,1.0,15.67,ISCED level 2,16.0,21.64,Native,Did not repeat a  grade,-0.4065,0.45,1.36,0.42,-0.4021,-0.4076,1.1793,-0.4995,-0.2327,-0.1648,0.2012,-0.6576,-0.0716,-0.1687,0.1744,-0.421,-0.4089,0.795,1.6524,-0.6583,-0.4112,0.487,-0.9823,1.7411,0.3385,-0.5176,0.5761,-0.1856,-0.0549,-0.2014,-1.2463,-0.085,-0.612,-0.7588,-0.1577,0.0713,0.0004,0.3651,52.0,0,382.7503,406.63860000000005,385.8443,391.7444,1,0,0
60802754.0,1.0,16.17,ISCED level 2,14.5,31.08,Native,Did not repeat a  grade,-1.2098,-0.6,-0.95,-0.04,-2.1571,-0.5025,-0.9649,0.2272,0.298,1.8202,-1.256,1.0346,0.5135,-2.2652,-2.2177,0.1968,1.8839,2.7752,1.1252,1.0844,2.0054,1.8164,-1.8939,-1.2422,1.2386,2.3693,1.8524,1.0803,-0.611,1.4992,1.6052,-0.3653,-2.6456,0.9289,2.0513,1.6976,3.1825,-0.8824,40.0,1,308.46270000000004,329.689,318.5924,318.91470000000004,1,0,1
60807169.0,0.0,15.33,ISCED level 2,12.0,37.92,Native,Did not repeat a  grade,-1.2242,-0.94,-0.57,-1.41,-1.552,-0.815,-1.5925,-0.4773,0.385,1.1049,0.2682,-0.6576,0.4105,-1.0504,1.2662,-0.7682,-0.825,0.5082,-0.2888,1.0844,0.1956,-0.6545,0.8207,0.2621,0.6502,-0.0614,0.5761,-0.4561,1.6246,-0.6389,0.6391,-0.9961,0.4704,0.8647,-0.1577,0.4022,1.5078,0.0464,52.0,0,404.9427,420.515,382.9889,402.8155333333333,0,0,0
60807575.0,0.0,15.33,ISCED level 2,16.0,82.41,Native,Did not repeat a  grade,0.3964,-0.6,-0.57,-1.41,-1.2409,-0.5025,-0.5012,-0.8695,0.039,-0.5794,-0.3253,1.0346,0.1494,-0.5786,-0.6079,0.0978,-0.4419,0.8812,1.0453,-0.6583,-0.2047,-0.6545,0.052,-0.267,-0.5928,-0.8547,-0.4347,-0.743,-0.6724,-0.6155,-0.1705,-0.6081,-0.6318,-1.0394,-0.4506,-0.461,0.5881,-0.7428,76.0,1,300.06429999999995,316.51210000000003,303.3459,306.64076666666665,0,0,0
60806495.0,1.0,16.0,ISCED level 2,12.0,76.49,Native,Did not repeat a  grade,-0.4623,-0.94,-1.34,-1.41,-1.4879,-0.3571,-0.5492,-0.4944,0.7628,1.0067,0.5121,1.0346,1.8426,1.1853,1.8245,1.4539,0.8214,1.3451,3.0064,1.0844,0.1956,1.8164,-0.687,1.7411,0.7301,-0.0614,1.8524,1.6463,2.3015,-0.2014,-0.0361,0.4706,0.3953,0.1662,-0.1577,0.8155,1.1144,0.6344,9.0,0,433.9492,431.8123000000001,400.8206,422.1940333333334,0,0,0
60803480.0,1.0,15.58,ISCED level 2,12.0,44.14,Native,Did not repeat a  grade,-0.8392,0.45,-0.57,-0.96,-0.9223,0.5479,1.1793,-0.6495,1.314,-0.0706,-1.256,-0.6576,-0.62,-0.0818,0.6797,0.4529,-0.4089,-0.524,0.8232,1.0844,0.1956,-0.1015,0.4637,0.2621,0.1869,-0.0614,0.5761,-0.2302,-0.0549,-0.2014,0.2865,1.9097,2.1449,-0.7917,-0.1577,0.0845,0.5997,-0.6765,57.0,1,329.8411,332.5342,288.2825,316.8859333333333,0,0,0
60802075.0,1.0,16.17,ISCED level 2,14.5,50.15,Native,Did not repeat a  grade,0.1187,0.1,0.21,-0.5,0.1237,1.9916,-0.5813,-0.4995,1.314,1.8202,2.0165,1.0346,0.898,2.0073,0.9684,-0.501,-0.825,0.0423,0.7192,1.0844,1.1811,1.8164,-0.3799,1.243,1.2386,1.1651,1.8524,0.3746,1.6246,0.6423,1.0676,1.9097,-0.0237,0.4561,0.1061,1.4723,0.4636,0.6818,58.0,1,468.3074,459.7695,440.0724,456.0497666666667,1,0,1
