CNTSTUID,SCHLTYPE,STRATIO,SCHSIZE,RATCMP1,RATCMP2,TOTAT,PROATCE,PROAT5AB,PROAT5AM,PROAT6,CLSIZE,CREACTIV,EDUSHORT,STAFFSHORT,STUBEHA,TEACHBEHA,SCMCEG
76405292,3,17.4711,1057,0.1438,1,60.5,1,1,0.4793,0,38,3,1.0283,0.9995,-0.4515,-0.2472,-0.1868
76406202,3,17.4711,1057,0.1438,1,60.5,1,1,0.4793,0,38,3,1.0283,0.9995,-0.4515,-0.2472,-0.1868
76406260,3,17.4711,1057,0.1438,1,60.5,1,1,0.4793,0,38,3,1.0283,0.9995,-0.4515,-0.2472,-0.1868
76406313,3,17.4711,1057,0.1438,1,60.5,1,1,0.4793,0,38,3,1.0283,0.9995,-0.4515,-0.2472,-0.1868
76407229,3,17.4711,1057,0.1438,1,60.5,1,1,0.4793,0,38,3,1.0283,0.9995,-0.4515,-0.2472,-0.1868
76407304,3,17.4711,1057,0.1438,1,60.5,1,1,0.4793,0,38,3,1.0283,0.9995,-0.4515,-0.2472,-0.1868
76407376,3,17.4711,1057,0.1438,1,60.5,1,1,0.4793,0,38,3,1.0283,0.9995,-0.4515,-0.2472,-0.1868
76407852,3,17.4711,1057,0.1438,1,60.5,1,1,0.4793,0,38,3,1.0283,0.9995,-0.4515,-0.2472,-0.1868
76408433,3,17.4711,1057,0.1438,1,60.5,1,1,0.4793,0,38,3,1.0283,0.9995,-0.4515,-0.2472,-0.1868
76408458,3,17.4711,1057,0.1438,1,60.5,1,1,0.4793,0,38,3,1.0283,0.9995,-0.4515,-0.2472,-0.1868
76408462,3,17.4711,1057,0.1438,1,60.5,1,1,0.4793,0,38,3,1.0283,0.9995,-0.4515,-0.2472,-0.1868
76408636,3,17.4711,1057,0.1438,1,60.5,1,1,0.4793,0,38,3,1.0283,0.9995,-0.4515,-0.2472,-0.1868
76408980,3,17.4711,1057,0.1438,1,60.5,1,1,0.4793,0,38,3,1.0283,0.9995,-0.4515,-0.2472,-0.1868
76409112,3,17.4711,1057,0.1438,1,60.5,1,1,0.4793,0,38,3,1.0283,0.9995,-0.4515,-0.2472,-0.1868
76400202,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76400384,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76400567,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76400978,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76401066,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76401468,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76401481,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76401887,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76401983,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76402173,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76402963,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76403064,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76403117,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76403160,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76403247,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76403354,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76403748,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76404015,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76404255,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76404746,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76404814,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76404858,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76405462,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76405552,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76405765,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76406054,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76406176,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76406425,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76406770,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76406814,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76406853,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76407017,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76407108,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76407529,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76407633,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76408123,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76408371,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76408376,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76408486,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76408761,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76408920,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76409094,3,17.0889,769,0.396,1,45,0.9778,0.4667,0.5333,0,33,3,1.7236,1.0744,1.0148,0.9255,-0.7968
76402351,3,12.5455,207,999,999,16.5,1,0.7576,0.2424,0,13,3,1.0283,1.3635,0.8153,1.189,-2.1866
76408222,3,12.5455,207,999,999,16.5,1,0.7576,0.2424,0,13,3,1.0283,1.3635,0.8153,1.189,-2.1866
76400184,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76400249,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76400288,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76400755,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76400832,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76401245,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76401266,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76401288,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76401321,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76401579,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76401776,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76402077,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76402132,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76402902,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76403194,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76403296,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76403301,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76403583,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76403654,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76403686,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76403965,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76404327,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76404454,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76404596,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76404821,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76406183,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76406197,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76406235,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76406237,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76406370,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76406531,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76406590,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76406609,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76406874,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76406935,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76407389,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76407599,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76408027,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76408292,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76408713,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76408760,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76408939,3,18.4789,3280,0.0947,1,177.5,1,0.5944,0.3944,0.0113,48,3,1.4783,1.8628,-1.4335,-2.0409,-0.7322
76400681,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76400693,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76400765,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76400800,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76401199,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76402057,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76402677,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76403039,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76403305,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76403479,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76403596,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76403670,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76403698,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76404050,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76404504,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76404791,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76405659,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76405732,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76405882,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76405893,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76406120,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76406332,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76406386,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76406431,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76406452,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76406611,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76407161,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76407287,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76407594,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76408188,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76408200,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76408393,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76408400,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76408729,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76408844,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76408944,3,24.1042,1157,0.5591,0.6154,48,1,0.7083,0.2917,0,38,1,1.2478,-1.4551,-0.6199,-0.9173,0.9042
76401410,3,16.3846,213,1,1,13,1,0.4615,0.5385,0,13,2,2.1861,1.5435,-0.2682,1.1175,-0.1868
76403087,3,16.3846,213,1,1,13,1,0.4615,0.5385,0,13,2,2.1861,1.5435,-0.2682,1.1175,-0.1868
76406122,3,16.3846,213,1,1,13,1,0.4615,0.5385,0,13,2,2.1861,1.5435,-0.2682,1.1175,-0.1868
76407237,3,16.3846,213,1,1,13,1,0.4615,0.5385,0,13,2,2.1861,1.5435,-0.2682,1.1175,-0.1868
76400200,3,16.4286,575,1,1,35,0.9429,0.6,0.3429,0,33,3,-1.4212,-0.614,-0.0384,-0.9173,0.9042
76401328,3,16.4286,575,1,1,35,0.9429,0.6,0.3429,0,33,3,-1.4212,-0.614,-0.0384,-0.9173,0.9042
76401696,3,16.4286,575,1,1,35,0.9429,0.6,0.3429,0,33,3,-1.4212,-0.614,-0.0384,-0.9173,0.9042
76402080,3,16.4286,575,1,1,35,0.9429,0.6,0.3429,0,33,3,-1.4212,-0.614,-0.0384,-0.9173,0.9042
76403251,3,16.4286,575,1,1,35,0.9429,0.6,0.3429,0,33,3,-1.4212,-0.614,-0.0384,-0.9173,0.9042
76403685,3,16.4286,575,1,1,35,0.9429,0.6,0.3429,0,33,3,-1.4212,-0.614,-0.0384,-0.9173,0.9042
76404376,3,16.4286,575,1,1,35,0.9429,0.6,0.3429,0,33,3,-1.4212,-0.614,-0.0384,-0.9173,0.9042
76407060,3,16.4286,575,1,1,35,0.9429,0.6,0.3429,0,33,3,-1.4212,-0.614,-0.0384,-0.9173,0.9042
76407187,3,16.4286,575,1,1,35,0.9429,0.6,0.3429,0,33,3,-1.4212,-0.614,-0.0384,-0.9173,0.9042
76400005,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76400284,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76400698,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76400714,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76400819,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76400838,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76401223,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76401426,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76401871,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76402086,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76402115,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76402222,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76402623,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76402625,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76402914,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76403303,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76403416,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76403424,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76403447,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76403853,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76404018,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76404322,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76404576,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76405891,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76406138,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76406179,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76407166,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76407422,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76407425,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76407600,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76407833,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76407872,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76408219,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76408275,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76408551,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76408677,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76408828,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76409056,3,15.5837,1722,0.4938,1,110.5,0.9774,0.7511,0.2443,0,38,3,0.1,-0.7828,-0.6744,-2.0409,-0.1661
76400144,3,19.0577,4126,0.1597,1,216.5,0.9885,0.6443,0.351,0.0046,43,3,0.4698,1.0953,0.3705,-0.2472,-0.1868
76400598,3,19.0577,4126,0.1597,1,216.5,0.9885,0.6443,0.351,0.0046,43,3,0.4698,1.0953,0.3705,-0.2472,-0.1868
76400761,3,19.0577,4126,0.1597,1,216.5,0.9885,0.6443,0.351,0.0046,43,3,0.4698,1.0953,0.3705,-0.2472,-0.1868
76401049,3,19.0577,4126,0.1597,1,216.5,0.9885,0.6443,0.351,0.0046,43,3,0.4698,1.0953,0.3705,-0.2472,-0.1868
76401371,3,19.0577,4126,0.1597,1,216.5,0.9885,0.6443,0.351,0.0046,43,3,0.4698,1.0953,0.3705,-0.2472,-0.1868
76401597,3,19.0577,4126,0.1597,1,216.5,0.9885,0.6443,0.351,0.0046,43,3,0.4698,1.0953,0.3705,-0.2472,-0.1868
76401704,3,19.0577,4126,0.1597,1,216.5,0.9885,0.6443,0.351,0.0046,43,3,0.4698,1.0953,0.3705,-0.2472,-0.1868
